business_id,month,category,amount
UAE_296,2023-10,Salaries,5549
UAE_296,2023-10,Utilities & Tech,1849
UAE_296,2023-10,Marketing,10292
UAE_296,2023-11,Rent,1329
UAE_296,2023-11,Salaries,2392
UAE_296,2023-11,Utilities & Tech,797
UAE_296,2023-11,Marketing,4265
UAE_296,2023-12,Rent,3274
UAE_296,2023-12,Salaries,5894
UAE_296,2023-12,Utilities & Tech,1964
UAE_296,2023-12,Marketing,11993
UAE_296,2024-01,Rent,3550
UAE_296,2024-01,Salaries,6390
UAE_296,2024-01,Utilities & Tech,2130
UAE_296,2024-01,Marketing,12129
UAE_296,2024-02,Rent,2354
UAE_296,2024-02,Salaries,4238
UAE_296,2024-02,Utilities & Tech,1412
UAE_296,2024-02,Marketing,8111
UAE_296,2024-03,Rent,2684
UAE_296,2024-03,Salaries,4832
UAE_296,2024-03,Utilities & Tech,1610
UAE_296,2024-03,Marketing,9056
UAE_296,2024-04,Rent,2445
UAE_296,2024-04,Salaries,4401
UAE_296,2024-04,Utilities & Tech,1467
UAE_296,2024-04,Marketing,8046
UAE_296,2024-05,Rent,5491
UAE_296,2024-05,Salaries,9884
UAE_296,2024-05,Utilities & Tech,3294
UAE_296,2024-05,Marketing,15157
UAE_296,2024-06,Rent,4868
UAE_296,2024-06,Salaries,8763
UAE_296,2024-06,Utilities & Tech,2921
UAE_296,2024-06,Marketing,15055
UAE_296,2024-07,Rent,4170
UAE_296,2024-07,Salaries,7506
UAE_296,2024-07,Utilities & Tech,2502
UAE_296,2024-07,Marketing,12443
UAE_296,2024-08,Rent,1854
UAE_296,2024-08,Salaries,3338
UAE_296,2024-08,Utilities & Tech,1112
UAE_296,2024-08,Marketing,4732
UAE_296,2024-09,Rent,3878
UAE_296,2024-09,Salaries,6981
UAE_296,2024-09,Utilities & Tech,2327
UAE_296,2024-09,Marketing,11717
UAE_296,2024-10,Rent,3206
UAE_296,2024-10,Salaries,5771
UAE_296,2024-10,Utilities & Tech,1923
UAE_296,2024-10,Marketing,9449
UAE_296,2024-11,Rent,4968
UAE_296,2024-11,Salaries,8943
UAE_296,2024-11,Utilities & Tech,2981
UAE_296,2024-11,Marketing,13916
UAE_296,2024-12,Rent,1695
UAE_296,2024-12,Salaries,3052
UAE_296,2024-12,Utilities & Tech,1017
UAE_296,2024-12,Marketing,4064
UAE_296,2025-01,Rent,4149
UAE_296,2025-01,Salaries,7468
UAE_296,2025-01,Utilities & Tech,2489
UAE_296,2025-01,Marketing,13056
UAE_296,2025-02,Rent,1807
UAE_296,2025-02,Salaries,3253
UAE_296,2025-02,Utilities & Tech,1084
UAE_296,2025-02,Marketing,5728
UAE_296,2025-03,Rent,3345
UAE_296,2025-03,Salaries,6022
UAE_296,2025-03,Utilities & Tech,2007
UAE_296,2025-03,Marketing,11236
UAE_296,2025-04,Rent,3946
UAE_296,2025-04,Salaries,7103
UAE_296,2025-04,Utilities & Tech,2367
UAE_296,2025-04,Marketing,11861
UAE_296,2025-05,Rent,4520
UAE_296,2025-05,Salaries,8136
UAE_296,2025-05,Utilities & Tech,2712
UAE_296,2025-05,Marketing,10596
UAE_296,2025-06,Rent,2004
UAE_296,2025-06,Salaries,3608
UAE_296,2025-06,Utilities & Tech,1202
UAE_296,2025-06,Marketing,4468
UAE_296,2025-07,Rent,2831
UAE_296,2025-07,Salaries,5096
UAE_296,2025-07,Utilities & Tech,1698
UAE_296,2025-07,Marketing,9589
UAE_296,2025-08,Rent,6459
UAE_296,2025-08,Salaries,11627
UAE_296,2025-08,Utilities & Tech,3875
UAE_296,2025-08,Marketing,13321
UAE_296,2025-09,Rent,5711
UAE_296,2025-09,Salaries,10280
UAE_296,2025-09,Utilities & Tech,3426
UAE_296,2025-09,Marketing,17200
UAE_296,2025-10,Rent,2176
UAE_296,2025-10,Salaries,3917
UAE_296,2025-10,Utilities & Tech,1305
UAE_296,2025-10,Marketing,5471
UAE_296,2025-11,Rent,3205
UAE_296,2025-11,Salaries,5770
UAE_296,2025-11,Utilities & Tech,1923
UAE_296,2025-11,Marketing,6038
UAE_296,2025-12,Rent,3611
UAE_296,2025-12,Salaries,6500
UAE_296,2025-12,Utilities & Tech,2166
UAE_296,2025-12,Marketing,11905
UAE_297,2023-01,Rent,11039
UAE_297,2023-01,Salaries,19870
UAE_297,2023-01,Utilities & Tech,6623
UAE_297,2023-01,Marketing,24663
UAE_297,2023-02,Rent,3394
UAE_297,2023-02,Salaries,6110
UAE_297,2023-02,Utilities & Tech,2036
UAE_297,2023-02,Marketing,8372
UAE_297,2023-03,Rent,11873
UAE_297,2023-03,Salaries,21371
UAE_297,2023-03,Utilities & Tech,7123
UAE_297,2023-03,Marketing,16686
UAE_297,2023-04,Rent,5101
UAE_297,2023-04,Salaries,9181
UAE_297,2023-04,Utilities & Tech,3060
UAE_297,2023-04,Marketing,15804
UAE_297,2023-05,Rent,6032
UAE_297,2023-05,Salaries,10858
UAE_297,2023-05,Utilities & Tech,3619
UAE_297,2023-05,Marketing,14937
UAE_297,2023-06,Rent,10762
UAE_297,2023-06,Salaries,19372
UAE_297,2023-06,Utilities & Tech,6457
UAE_297,2023-06,Marketing,22244
UAE_297,2023-07,Rent,26499
UAE_297,2023-07,Salaries,47699
UAE_297,2023-07,Utilities & Tech,15899
UAE_297,2023-07,Marketing,37424
UAE_297,2023-08,Rent,5705
UAE_297,2023-08,Salaries,10269
UAE_297,2023-08,Utilities & Tech,3423
UAE_297,2023-08,Marketing,15303
UAE_297,2023-09,Rent,9986
UAE_297,2023-09,Salaries,17975
UAE_297,2023-09,Utilities & Tech,5991
UAE_297,2023-09,Marketing,31413
UAE_297,2023-10,Rent,8206
UAE_297,2023-10,Salaries,14770
UAE_297,2023-10,Utilities & Tech,4923
UAE_297,2023-10,Marketing,15597
UAE_297,2023-11,Rent,5442
UAE_297,2023-11,Salaries,9796
UAE_297,2023-11,Utilities & Tech,3265
UAE_297,2023-11,Marketing,15920
UAE_297,2023-12,Rent,13450
UAE_297,2023-12,Salaries,24210
UAE_297,2023-12,Utilities & Tech,8070
UAE_297,2023-12,Marketing,25040
UAE_297,2024-01,Rent,5687
UAE_297,2024-01,Salaries,10236
UAE_297,2024-01,Utilities & Tech,3412
UAE_297,2024-01,Marketing,16249
UAE_297,2024-02,Rent,3235
UAE_297,2024-02,Salaries,5824
UAE_297,2024-02,Utilities & Tech,1941
UAE_297,2024-02,Marketing,9277
UAE_297,2024-03,Rent,20006
UAE_297,2024-03,Salaries,36011
UAE_297,2024-03,Utilities & Tech,12003
UAE_297,2024-03,Marketing,21998
UAE_297,2024-04,Rent,10385
UAE_297,2024-04,Salaries,18693
UAE_297,2024-04,Utilities & Tech,6231
UAE_297,2024-04,Marketing,21881
UAE_297,2024-05,Rent,5058
UAE_297,2024-05,Salaries,9104
UAE_297,2024-05,Utilities & Tech,3034
UAE_297,2024-05,Marketing,13936
UAE_297,2024-06,Rent,12421
UAE_297,2024-06,Salaries,22359
UAE_297,2024-06,Utilities & Tech,7453
UAE_297,2024-06,Marketing,28547
UAE_297,2024-07,Rent,10234
UAE_297,2024-07,Salaries,18422
UAE_297,2024-07,Utilities & Tech,6140
UAE_297,2024-07,Marketing,23317
UAE_297,2024-08,Rent,15398
UAE_297,2024-08,Salaries,27716
UAE_297,2024-08,Utilities & Tech,9238
UAE_297,2024-08,Marketing,36152
UAE_297,2024-09,Rent,9527
UAE_297,2024-09,Salaries,17149
UAE_297,2024-09,Utilities & Tech,5716
UAE_297,2024-09,Marketing,27326
UAE_297,2024-10,Rent,9141
UAE_297,2024-10,Salaries,16453
UAE_297,2024-10,Utilities & Tech,5484
UAE_297,2024-10,Marketing,21281
UAE_297,2024-11,Rent,11980
UAE_297,2024-11,Salaries,21564
UAE_297,2024-11,Utilities & Tech,7188
UAE_297,2024-11,Marketing,19134
UAE_297,2024-12,Rent,8656
UAE_297,2024-12,Salaries,15582
UAE_297,2024-12,Utilities & Tech,5194
UAE_297,2024-12,Marketing,25974
UAE_297,2025-01,Rent,9165
UAE_297,2025-01,Salaries,16497
UAE_297,2025-01,Utilities & Tech,5499
UAE_297,2025-01,Marketing,20400
UAE_297,2025-02,Rent,9871
UAE_297,2025-02,Salaries,17768
UAE_297,2025-02,Utilities & Tech,5922
UAE_297,2025-02,Marketing,16629
UAE_297,2025-03,Rent,11156
UAE_297,2025-03,Salaries,20082
UAE_297,2025-03,Utilities & Tech,6694
UAE_297,2025-03,Marketing,17500
UAE_297,2025-04,Rent,3287
UAE_297,2025-04,Salaries,5917
UAE_297,2025-04,Utilities & Tech,1972
UAE_297,2025-04,Marketing,10214
UAE_297,2025-05,Rent,8959
UAE_297,2025-05,Salaries,16126
UAE_297,2025-05,Utilities & Tech,5375
UAE_297,2025-05,Marketing,27566
UAE_297,2025-06,Rent,6365
UAE_297,2025-06,Salaries,11457
UAE_297,2025-06,Utilities & Tech,3819
UAE_297,2025-06,Marketing,14939
UAE_297,2025-07,Rent,5868
UAE_297,2025-07,Salaries,10563
UAE_297,2025-07,Utilities & Tech,3521
UAE_297,2025-07,Marketing,14708
UAE_297,2025-08,Rent,14676
UAE_297,2025-08,Salaries,26418
UAE_297,2025-08,Utilities & Tech,8806
UAE_297,2025-08,Marketing,33380
UAE_297,2025-09,Rent,18196
UAE_297,2025-09,Salaries,32754
UAE_297,2025-09,Utilities & Tech,10918
UAE_297,2025-09,Marketing,33076
UAE_297,2025-10,Rent,17614
UAE_297,2025-10,Salaries,31705
UAE_297,2025-10,Utilities & Tech,10568
UAE_297,2025-10,Marketing,26514
UAE_297,2025-11,Rent,8094
UAE_297,2025-11,Salaries,14569
UAE_297,2025-11,Utilities & Tech,4856
UAE_297,2025-11,Marketing,26415
UAE_297,2025-12,Rent,10773
UAE_297,2025-12,Salaries,19392
UAE_297,2025-12,Utilities & Tech,6464
UAE_297,2025-12,Marketing,24144
UAE_298,2023-01,Rent,2190
UAE_298,2023-01,Salaries,3942
UAE_298,2023-01,Utilities & Tech,1314
UAE_298,2023-01,Marketing,7750
UAE_298,2023-02,Rent,1045
UAE_298,2023-02,Salaries,1882
UAE_298,2023-02,Utilities & Tech,627
UAE_298,2023-02,Marketing,2741
UAE_298,2023-03,Rent,2598
UAE_298,2023-03,Salaries,4676
UAE_298,2023-03,Utilities & Tech,1558
UAE_298,2023-03,Marketing,8432
UAE_298,2023-04,Rent,2046
UAE_298,2023-04,Salaries,3682
UAE_298,2023-04,Utilities & Tech,1227
UAE_298,2023-04,Marketing,5695
UAE_298,2023-05,Rent,3579
UAE_298,2023-05,Salaries,6442
UAE_298,2023-05,Utilities & Tech,2147
UAE_298,2023-05,Marketing,13036
UAE_298,2023-06,Rent,2844
UAE_298,2023-06,Salaries,5119
UAE_298,2023-06,Utilities & Tech,1706
UAE_298,2023-06,Marketing,9341
UAE_298,2023-07,Rent,1736
UAE_298,2023-07,Salaries,3124
UAE_298,2023-07,Utilities & Tech,1041
UAE_298,2023-07,Marketing,5144
UAE_298,2023-08,Rent,1548
UAE_298,2023-08,Salaries,2787
UAE_298,2023-08,Utilities & Tech,929
UAE_298,2023-08,Marketing,5454
UAE_298,2023-09,Rent,4199
UAE_298,2023-09,Salaries,7558
UAE_298,2023-09,Utilities & Tech,2519
UAE_298,2023-09,Marketing,11945
UAE_298,2023-10,Rent,1287
UAE_298,2023-10,Salaries,2316
UAE_298,2023-10,Utilities & Tech,772
UAE_298,2023-10,Marketing,3715
UAE_298,2023-11,Rent,1571
UAE_298,2023-11,Salaries,2828
UAE_298,2023-11,Utilities & Tech,942
UAE_298,2023-11,Marketing,5347
UAE_298,2023-12,Rent,2990
UAE_298,2023-12,Salaries,5383
UAE_298,2023-12,Utilities & Tech,1794
UAE_298,2023-12,Marketing,7693
UAE_298,2024-01,Rent,2211
UAE_298,2024-01,Salaries,3980
UAE_298,2024-01,Utilities & Tech,1326
UAE_298,2024-01,Marketing,7102
UAE_298,2024-02,Rent,1271
UAE_298,2024-02,Salaries,2288
UAE_298,2024-02,Utilities & Tech,762
UAE_298,2024-02,Marketing,3420
UAE_298,2024-03,Rent,1307
UAE_298,2024-03,Salaries,2353
UAE_298,2024-03,Utilities & Tech,784
UAE_298,2024-03,Marketing,3614
UAE_298,2024-04,Rent,1625
UAE_298,2024-04,Salaries,2926
UAE_298,2024-04,Utilities & Tech,975
UAE_298,2024-04,Marketing,5118
UAE_298,2024-05,Rent,2407
UAE_298,2024-05,Salaries,4332
UAE_298,2024-05,Utilities & Tech,1444
UAE_298,2024-05,Marketing,7409
UAE_298,2024-06,Rent,4001
UAE_298,2024-06,Salaries,7201
UAE_298,2024-06,Utilities & Tech,2400
UAE_298,2024-06,Marketing,11204
UAE_298,2024-07,Rent,1303
UAE_298,2024-07,Salaries,2345
UAE_298,2024-07,Utilities & Tech,781
UAE_298,2024-07,Marketing,4100
UAE_298,2024-08,Rent,3212
UAE_298,2024-08,Salaries,5782
UAE_298,2024-08,Utilities & Tech,1927
UAE_298,2024-08,Marketing,7486
UAE_298,2024-09,Rent,1552
UAE_298,2024-09,Salaries,2793
UAE_298,2024-09,Utilities & Tech,931
UAE_298,2024-09,Marketing,4917
UAE_298,2024-10,Rent,4366
UAE_298,2024-10,Salaries,7859
UAE_298,2024-10,Utilities & Tech,2619
UAE_298,2024-10,Marketing,11387
UAE_298,2024-11,Rent,2447
UAE_298,2024-11,Salaries,4405
UAE_298,2024-11,Utilities & Tech,1468
UAE_298,2024-11,Marketing,7231
UAE_298,2024-12,Rent,1402
UAE_298,2024-12,Salaries,2524
UAE_298,2024-12,Utilities & Tech,841
UAE_298,2024-12,Marketing,3840
UAE_298,2025-01,Rent,2597
UAE_298,2025-01,Salaries,4675
UAE_298,2025-01,Utilities & Tech,1558
UAE_298,2025-01,Marketing,8908
UAE_298,2025-02,Rent,1003
UAE_298,2025-02,Salaries,1805
UAE_298,2025-02,Utilities & Tech,601
UAE_298,2025-02,Marketing,2103
UAE_298,2025-03,Rent,1618
UAE_298,2025-03,Salaries,2912
UAE_298,2025-03,Utilities & Tech,970
UAE_298,2025-03,Marketing,4935
UAE_298,2025-04,Rent,2297
UAE_298,2025-04,Salaries,4135
UAE_298,2025-04,Utilities & Tech,1378
UAE_298,2025-04,Marketing,6975
UAE_298,2025-05,Rent,5237
UAE_298,2025-05,Salaries,9427
UAE_298,2025-05,Utilities & Tech,3142
UAE_298,2025-05,Marketing,12377
UAE_298,2025-06,Rent,2337
UAE_298,2025-06,Salaries,4207
UAE_298,2025-06,Utilities & Tech,1402
UAE_298,2025-06,Marketing,5839
UAE_298,2025-07,Rent,4453
UAE_298,2025-07,Salaries,8016
UAE_298,2025-07,Utilities & Tech,2672
UAE_298,2025-07,Marketing,13926
UAE_298,2025-08,Rent,3442
UAE_298,2025-08,Salaries,6195
UAE_298,2025-08,Utilities & Tech,2065
UAE_298,2025-08,Marketing,11855
UAE_298,2025-09,Rent,4168
UAE_298,2025-09,Salaries,7502
UAE_298,2025-09,Utilities & Tech,2500
UAE_298,2025-09,Marketing,12483
UAE_298,2025-10,Rent,4843
UAE_298,2025-10,Salaries,8717
UAE_298,2025-10,Utilities & Tech,2905
UAE_298,2025-10,Marketing,10125
UAE_298,2025-11,Rent,2285
UAE_298,2025-11,Salaries,4113
UAE_298,2025-11,Utilities & Tech,1371
UAE_298,2025-11,Marketing,6429
UAE_298,2025-12,Rent,1135
UAE_298,2025-12,Salaries,2043
UAE_298,2025-12,Utilities & Tech,681
UAE_298,2025-12,Marketing,2577
UAE_299,2023-01,Rent,1468
UAE_299,2023-01,Salaries,2642
UAE_299,2023-01,Utilities & Tech,880
UAE_299,2023-01,Marketing,4987
UAE_299,2023-02,Rent,1132
UAE_299,2023-02,Salaries,2038
UAE_299,2023-02,Utilities & Tech,679
UAE_299,2023-02,Marketing,3989
UAE_299,2023-03,Rent,1829
UAE_299,2023-03,Salaries,3293
UAE_299,2023-03,Utilities & Tech,1097
UAE_299,2023-03,Marketing,5750
UAE_299,2023-04,Rent,1745
UAE_299,2023-04,Salaries,3141
UAE_299,2023-04,Utilities & Tech,1047
UAE_299,2023-04,Marketing,5841
UAE_299,2023-05,Rent,1277
UAE_299,2023-05,Salaries,2299
UAE_299,2023-05,Utilities & Tech,766
UAE_299,2023-05,Marketing,4028
UAE_299,2023-06,Rent,1949
UAE_299,2023-06,Salaries,3508
UAE_299,2023-06,Utilities & Tech,1169
UAE_299,2023-06,Marketing,5765
UAE_299,2023-07,Rent,2480
UAE_299,2023-07,Salaries,4464
UAE_299,2023-07,Utilities & Tech,1488
UAE_299,2023-07,Marketing,9043
UAE_299,2023-08,Rent,2734
UAE_299,2023-08,Salaries,4922
UAE_299,2023-08,Utilities & Tech,1640
UAE_299,2023-08,Marketing,9003
UAE_299,2023-09,Rent,1049
UAE_299,2023-09,Salaries,1888
UAE_299,2023-09,Utilities & Tech,629
UAE_299,2023-09,Marketing,2245
UAE_299,2023-10,Rent,2765
UAE_299,2023-10,Salaries,4977
UAE_299,2023-10,Utilities & Tech,1659
UAE_299,2023-10,Marketing,9452
UAE_299,2023-11,Rent,725
UAE_299,2023-11,Salaries,1306
UAE_299,2023-11,Utilities & Tech,435
UAE_299,2023-11,Marketing,2232
UAE_299,2023-12,Rent,2262
UAE_299,2023-12,Salaries,4072
UAE_299,2023-12,Utilities & Tech,1357
UAE_299,2023-12,Marketing,7997
UAE_299,2024-01,Rent,1476
UAE_299,2024-01,Salaries,2657
UAE_299,2024-01,Utilities & Tech,885
UAE_299,2024-01,Marketing,4566
UAE_299,2024-02,Rent,1624
UAE_299,2024-02,Salaries,2923
UAE_299,2024-02,Utilities & Tech,974
UAE_299,2024-02,Marketing,5036
UAE_299,2024-03,Rent,2416
UAE_299,2024-03,Salaries,4348
UAE_299,2024-03,Utilities & Tech,1449
UAE_299,2024-03,Marketing,7685
UAE_299,2024-04,Rent,3057
UAE_299,2024-04,Salaries,5502
UAE_299,2024-04,Utilities & Tech,1834
UAE_299,2024-04,Marketing,9688
UAE_299,2024-05,Rent,2336
UAE_299,2024-05,Salaries,4206
UAE_299,2024-05,Utilities & Tech,1402
UAE_299,2024-05,Marketing,8142
UAE_299,2024-06,Rent,2215
UAE_299,2024-06,Salaries,3988
UAE_299,2024-06,Utilities & Tech,1329
UAE_299,2024-06,Marketing,7470
UAE_299,2024-07,Rent,3029
UAE_299,2024-07,Salaries,5453
UAE_299,2024-07,Utilities & Tech,1817
UAE_299,2024-07,Marketing,11006
UAE_299,2024-08,Rent,1576
UAE_299,2024-08,Salaries,2838
UAE_299,2024-08,Utilities & Tech,946
UAE_299,2024-08,Marketing,5149
UAE_299,2024-09,Rent,1718
UAE_299,2024-09,Salaries,3093
UAE_299,2024-09,Utilities & Tech,1031
UAE_299,2024-09,Marketing,5342
UAE_299,2024-10,Rent,1230
UAE_299,2024-10,Salaries,2214
UAE_299,2024-10,Utilities & Tech,738
UAE_299,2024-10,Marketing,4085
UAE_299,2024-11,Rent,1785
UAE_299,2024-11,Salaries,3213
UAE_299,2024-11,Utilities & Tech,1071
UAE_299,2024-11,Marketing,5272
UAE_299,2024-12,Rent,1882
UAE_299,2024-12,Salaries,3388
UAE_299,2024-12,Utilities & Tech,1129
UAE_299,2024-12,Marketing,6701
UAE_299,2025-01,Rent,953
UAE_299,2025-01,Salaries,1716
UAE_299,2025-01,Utilities & Tech,572
UAE_299,2025-01,Marketing,2825
UAE_299,2025-02,Rent,971
UAE_299,2025-02,Salaries,1747
UAE_299,2025-02,Utilities & Tech,582
UAE_299,2025-02,Marketing,3024
UAE_299,2025-03,Rent,2326
UAE_299,2025-03,Salaries,4187
UAE_299,2025-03,Utilities & Tech,1395
UAE_299,2025-03,Marketing,7647
UAE_299,2025-04,Rent,2410
UAE_299,2025-04,Salaries,4339
UAE_299,2025-04,Utilities & Tech,1446
UAE_299,2025-04,Marketing,9120
UAE_299,2025-05,Rent,1565
UAE_299,2025-05,Salaries,2818
UAE_299,2025-05,Utilities & Tech,939
UAE_299,2025-05,Marketing,3468
UAE_299,2025-06,Rent,1375
UAE_299,2025-06,Salaries,2476
UAE_299,2025-06,Utilities & Tech,825
UAE_299,2025-06,Marketing,4072
UAE_299,2025-07,Rent,1434
UAE_299,2025-07,Salaries,2581
UAE_299,2025-07,Utilities & Tech,860
UAE_299,2025-07,Marketing,3718
UAE_299,2025-08,Rent,3021
UAE_299,2025-08,Salaries,5438
UAE_299,2025-08,Utilities & Tech,1812
UAE_299,2025-08,Marketing,9960
UAE_299,2025-09,Rent,1875
UAE_299,2025-09,Salaries,3375
UAE_299,2025-09,Utilities & Tech,1125
UAE_299,2025-09,Marketing,5728
UAE_299,2025-10,Rent,2294
UAE_299,2025-10,Salaries,4129
UAE_299,2025-10,Utilities & Tech,1376
UAE_299,2025-10,Marketing,7598
UAE_299,2025-11,Rent,726
UAE_299,2025-11,Salaries,1308
UAE_299,2025-11,Utilities & Tech,436
UAE_299,2025-11,Marketing,1842
UAE_299,2025-12,Rent,1224
UAE_299,2025-12,Salaries,2204
UAE_299,2025-12,Utilities & Tech,734
UAE_299,2025-12,Marketing,4234
UAE_300,2023-01,Rent,3512
UAE_300,2023-01,Salaries,6322
UAE_300,2023-01,Utilities & Tech,2107
UAE_300,2023-01,Marketing,7991
UAE_300,2023-02,Rent,2094
UAE_300,2023-02,Salaries,3769
UAE_300,2023-02,Utilities & Tech,1256
UAE_300,2023-02,Marketing,6182
UAE_300,2023-03,Rent,2803
UAE_300,2023-03,Salaries,5046
UAE_300,2023-03,Utilities & Tech,1682
UAE_300,2023-03,Marketing,9163
UAE_300,2023-04,Rent,4937
UAE_300,2023-04,Salaries,8886
UAE_300,2023-04,Utilities & Tech,2962
UAE_300,2023-04,Marketing,15866
UAE_300,2023-05,Rent,3854
UAE_300,2023-05,Salaries,6937
UAE_300,2023-05,Utilities & Tech,2312
UAE_300,2023-05,Marketing,9653
UAE_300,2023-06,Rent,2083
UAE_300,2023-06,Salaries,3749
UAE_300,2023-06,Utilities & Tech,1249
UAE_300,2023-06,Marketing,6452
UAE_300,2023-07,Rent,7124
UAE_300,2023-07,Salaries,12824
UAE_300,2023-07,Utilities & Tech,4274
UAE_300,2023-07,Marketing,14203
UAE_300,2023-08,Rent,1666
UAE_300,2023-08,Salaries,2999
UAE_300,2023-08,Utilities & Tech,999
UAE_300,2023-08,Marketing,3781
UAE_300,2023-09,Rent,3847
UAE_300,2023-09,Salaries,6925
UAE_300,2023-09,Utilities & Tech,2308
UAE_300,2023-09,Marketing,13990
UAE_300,2023-10,Rent,1895
UAE_300,2023-10,Salaries,3411
UAE_300,2023-10,Utilities & Tech,1137
UAE_300,2023-10,Marketing,5999
UAE_300,2023-11,Rent,3908
UAE_300,2023-11,Salaries,7035
UAE_300,2023-11,Utilities & Tech,2345
UAE_300,2023-11,Marketing,12466
UAE_300,2023-12,Rent,4019
UAE_300,2023-12,Salaries,7234
UAE_300,2023-12,Utilities & Tech,2411
UAE_300,2023-12,Marketing,12110
UAE_300,2024-01,Rent,3904
UAE_300,2024-01,Salaries,7028
UAE_300,2024-01,Utilities & Tech,2342
UAE_300,2024-01,Marketing,10548
UAE_300,2024-02,Rent,1420
UAE_300,2024-02,Salaries,2556
UAE_300,2024-02,Utilities & Tech,852
UAE_300,2024-02,Marketing,3519
UAE_300,2024-03,Rent,4154
UAE_300,2024-03,Salaries,7478
UAE_300,2024-03,Utilities & Tech,2492
UAE_300,2024-03,Marketing,9612
UAE_300,2024-04,Rent,4260
UAE_300,2024-04,Salaries,7668
UAE_300,2024-04,Utilities & Tech,2556
UAE_300,2024-04,Marketing,13443
UAE_300,2024-05,Rent,2599
UAE_300,2024-05,Salaries,4679
UAE_300,2024-05,Utilities & Tech,1559
UAE_300,2024-05,Marketing,8061
UAE_300,2024-06,Rent,2742
UAE_300,2024-06,Salaries,4936
UAE_300,2024-06,Utilities & Tech,1645
UAE_300,2024-06,Marketing,7718
UAE_300,2024-07,Rent,2113
UAE_300,2024-07,Salaries,3803
UAE_300,2024-07,Utilities & Tech,1267
UAE_300,2024-07,Marketing,5959
UAE_300,2024-08,Rent,4058
UAE_300,2024-08,Salaries,7305
UAE_300,2024-08,Utilities & Tech,2435
UAE_300,2024-08,Marketing,12413
UAE_300,2024-09,Rent,2206
UAE_300,2024-09,Salaries,3970
UAE_300,2024-09,Utilities & Tech,1323
UAE_300,2024-09,Marketing,7145
UAE_300,2024-10,Rent,2871
UAE_300,2024-10,Salaries,5169
UAE_300,2024-10,Utilities & Tech,1723
UAE_300,2024-10,Marketing,9744
UAE_300,2024-11,Rent,3582
UAE_300,2024-11,Salaries,6447
UAE_300,2024-11,Utilities & Tech,2149
UAE_300,2024-11,Marketing,12051
UAE_300,2024-12,Rent,1481
UAE_300,2024-12,Salaries,2667
UAE_300,2024-12,Utilities & Tech,889
UAE_300,2024-12,Marketing,4271
UAE_300,2025-01,Rent,2226
UAE_300,2025-01,Salaries,4008
UAE_300,2025-01,Utilities & Tech,1336
UAE_300,2025-01,Marketing,7747
UAE_300,2025-02,Rent,3759
UAE_300,2025-02,Salaries,6766
UAE_300,2025-02,Utilities & Tech,2255
UAE_300,2025-02,Marketing,12275
UAE_300,2025-03,Rent,2865
UAE_300,2025-03,Salaries,5158
UAE_300,2025-03,Utilities & Tech,1719
UAE_300,2025-03,Marketing,8588
UAE_300,2025-04,Rent,3006
UAE_300,2025-04,Salaries,5412
UAE_300,2025-04,Utilities & Tech,1804
UAE_300,2025-04,Marketing,8791
UAE_300,2025-05,Rent,2994
UAE_300,2025-05,Salaries,5389
UAE_300,2025-05,Utilities & Tech,1796
UAE_300,2025-05,Marketing,8896
UAE_300,2025-06,Rent,7240
UAE_300,2025-06,Salaries,13032
UAE_300,2025-06,Utilities & Tech,4344
UAE_300,2025-06,Marketing,16236
UAE_300,2025-07,Rent,2375
UAE_300,2025-07,Salaries,4275
UAE_300,2025-07,Utilities & Tech,1425
UAE_300,2025-07,Marketing,8008
UAE_300,2025-08,Rent,4918
UAE_300,2025-08,Salaries,8852
UAE_300,2025-08,Utilities & Tech,2950
UAE_300,2025-08,Marketing,14668
UAE_300,2025-09,Rent,5061
UAE_300,2025-09,Salaries,9111
UAE_300,2025-09,Utilities & Tech,3037
UAE_300,2025-09,Marketing,15378
UAE_300,2025-10,Rent,5073
UAE_300,2025-10,Salaries,9132
UAE_300,2025-10,Utilities & Tech,3044
UAE_300,2025-10,Marketing,12497
UAE_300,2025-11,Rent,2539
UAE_300,2025-11,Salaries,4570
UAE_300,2025-11,Utilities & Tech,1523
UAE_300,2025-11,Marketing,7309
UAE_300,2025-12,Rent,2326
UAE_300,2025-12,Salaries,4186
UAE_300,2025-12,Utilities & Tech,1395
UAE_300,2025-12,Marketing,5750
UAE_301,2023-01,Rent,2246
UAE_301,2023-01,Salaries,4044
UAE_301,2023-01,Utilities & Tech,1348
UAE_301,2023-01,Marketing,7853
UAE_301,2023-02,Rent,2116
UAE_301,2023-02,Salaries,3809
UAE_301,2023-02,Utilities & Tech,1269
UAE_301,2023-02,Marketing,7349
UAE_301,2023-03,Rent,1668
UAE_301,2023-03,Salaries,3002
UAE_301,2023-03,Utilities & Tech,1000
UAE_301,2023-03,Marketing,5617
UAE_301,2023-04,Rent,1925
UAE_301,2023-04,Salaries,3465
UAE_301,2023-04,Utilities & Tech,1155
UAE_301,2023-04,Marketing,6012
UAE_301,2023-05,Rent,2207
UAE_301,2023-05,Salaries,3973
UAE_301,2023-05,Utilities & Tech,1324
UAE_301,2023-05,Marketing,6918
UAE_301,2023-06,Rent,2867
UAE_301,2023-06,Salaries,5161
UAE_301,2023-06,Utilities & Tech,1720
UAE_301,2023-06,Marketing,9562
UAE_301,2023-07,Rent,1109
UAE_301,2023-07,Salaries,1997
UAE_301,2023-07,Utilities & Tech,665
