business_id,product_id,category,price,cost,launch_date
UAE_298,P_UAE_298_2,Retail,1148,724,2022-01-01
UAE_298,P_UAE_298_3,Retail,467,314,2022-01-01
UAE_299,P_UAE_299_1,Retail,1957,1132,2022-01-01
UAE_299,P_UAE_299_2,Retail,1937,707,2022-01-01
UAE_299,P_UAE_299_3,Retail,956,546,2022-01-01
UAE_299,P_UAE_299_4,Retail,604,378,2022-01-01
UAE_300,P_UAE_300_1,Retail,496,203,2022-01-01
UAE_300,P_UAE_300_2,Retail,3354,1785,2022-01-01
UAE_300,P_UAE_300_3,Retail,2762,1532,2022-01-01
UAE_301,P_UAE_301_1,Services,956,431,2022-01-01
UAE_301,P_UAE_301_2,Services,1921,1157,2022-01-01
UAE_301,P_UAE_301_3,Services,1915,1073,2022-01-01
UAE_302,P_UAE_302_1,Retail,2287,1242,2022-01-01
UAE_302,P_UAE_302_2,Retail,1471,606,2022-01-01
UAE_302,P_UAE_302_3,Retail,1794,1036,2022-01-01
UAE_302,P_UAE_302_4,Retail,1803,643,2022-01-01
UAE_303,P_UAE_303_1,Retail,3241,2206,2022-01-01
UAE_303,P_UAE_303_2,Retail,2507,927,2022-01-01
UAE_304,P_UAE_304_1,Retail,164,59,2022-01-01
UAE_304,P_UAE_304_2,Retail,238,162,2022-01-01
UAE_304,P_UAE_304_3,Retail,2499,1506,2022-01-01
UAE_304,P_UAE_304_4,Retail,246,128,2022-01-01
UAE_305,P_UAE_305_1,Retail,3182,1159,2022-01-01
UAE_305,P_UAE_305_2,Retail,2209,1296,2022-01-01
UAE_305,P_UAE_305_3,Retail,3162,1257,2022-01-01
UAE_305,P_UAE_305_4,Retail,1532,810,2022-01-01
UAE_306,P_UAE_306_1,Retail,526,194,2022-01-01
UAE_306,P_UAE_306_2,Retail,2926,1228,2022-01-01
UAE_306,P_UAE_306_3,Retail,443,235,2022-01-01
UAE_307,P_UAE_307_1,Retail,708,325,2022-01-01
UAE_307,P_UAE_307_2,Retail,975,504,2022-01-01
UAE_308,P_UAE_308_1,Retail,4361,2200,2022-01-01
UAE_308,P_UAE_308_2,Retail,2019,1009,2022-01-01
UAE_309,P_UAE_309_1,Retail,10258,4620,2022-01-01
UAE_309,P_UAE_309_2,Retail,2972,1057,2022-01-01
UAE_310,P_UAE_310_1,Retail,2471,1248,2022-01-01
UAE_310,P_UAE_310_2,Retail,1887,766,2022-01-01
UAE_310,P_UAE_310_3,Retail,1457,1014,2022-01-01
UAE_310,P_UAE_310_4,Retail,1869,783,2022-01-01
UAE_311,P_UAE_311_1,Retail,2148,1220,2022-01-01
UAE_311,P_UAE_311_2,Retail,1430,937,2022-01-01
UAE_312,P_UAE_312_1,Retail,529,319,2022-01-01
UAE_312,P_UAE_312_2,Retail,2182,1287,2022-01-01
UAE_312,P_UAE_312_3,Retail,1096,675,2022-01-01
UAE_313,P_UAE_313_1,Retail,1405,716,2022-01-01
UAE_313,P_UAE_313_2,Retail,1398,848,2022-01-01
UAE_313,P_UAE_313_3,Retail,220,88,2022-01-01
UAE_314,P_UAE_314_1,Retail,7511,2703,2022-01-01
UAE_314,P_UAE_314_2,Retail,6701,3178,2022-01-01
UAE_315,P_UAE_315_1,Retail,546,340,2022-01-01
UAE_315,P_UAE_315_2,Retail,1841,1170,2022-01-01
UAE_315,P_UAE_315_3,Retail,2260,1517,2022-01-01
UAE_315,P_UAE_315_4,Retail,1999,1027,2022-01-01
UAE_316,P_UAE_316_1,Retail,16040,8147,2022-01-01
UAE_316,P_UAE_316_2,Retail,10745,4290,2022-01-01
UAE_316,P_UAE_316_3,Retail,16913,6977,2022-01-01
UAE_316,P_UAE_316_4,Retail,17773,11403,2022-01-01
UAE_317,P_UAE_317_1,Services,1058,714,2022-01-01
UAE_317,P_UAE_317_2,Services,1927,1122,2022-01-01
UAE_317,P_UAE_317_3,Services,1488,631,2022-01-01
UAE_318,P_UAE_318_1,Retail,976,492,2022-01-01
UAE_318,P_UAE_318_2,Retail,1274,882,2022-01-01
UAE_318,P_UAE_318_3,Retail,1387,584,2022-01-01
UAE_318,P_UAE_318_4,Retail,166,87,2022-01-01
UAE_319,P_UAE_319_1,Retail,1541,1004,2022-01-01
UAE_319,P_UAE_319_2,Retail,228,141,2022-01-01
UAE_319,P_UAE_319_3,Retail,1261,586,2022-01-01
UAE_319,P_UAE_319_4,Retail,4104,1824,2022-01-01
UAE_320,P_UAE_320_1,Retail,498,218,2022-01-01
UAE_320,P_UAE_320_2,Retail,1210,469,2022-01-01
UAE_320,P_UAE_320_3,Retail,2283,1055,2022-01-01
UAE_321,P_UAE_321_1,Retail,3993,2022,2022-01-01
UAE_321,P_UAE_321_2,Retail,1096,673,2022-01-01
UAE_321,P_UAE_321_3,Retail,3304,1234,2022-01-01
UAE_321,P_UAE_321_4,Retail,3120,1380,2022-01-01
UAE_322,P_UAE_322_1,Retail,2028,871,2022-01-01
UAE_322,P_UAE_322_2,Retail,2376,906,2022-01-01
UAE_322,P_UAE_322_3,Retail,2353,1172,2022-01-01
UAE_323,P_UAE_323_1,Manufacturing,2212,959,2022-01-01
UAE_323,P_UAE_323_2,Manufacturing,390,241,2022-01-01
UAE_324,P_UAE_324_1,Retail,2064,1438,2022-01-01
UAE_324,P_UAE_324_2,Retail,2519,1672,2022-01-01
UAE_324,P_UAE_324_3,Retail,976,440,2022-01-01
UAE_325,P_UAE_325_1,Retail,1786,992,2022-01-01
UAE_325,P_UAE_325_2,Retail,3741,1613,2022-01-01
UAE_326,P_UAE_326_1,Retail,838,478,2022-01-01
UAE_326,P_UAE_326_2,Retail,845,502,2022-01-01
UAE_326,P_UAE_326_3,Retail,990,424,2022-01-01
UAE_327,P_UAE_327_1,Retail,700,292,2022-01-01
UAE_327,P_UAE_327_2,Retail,1108,598,2022-01-01
UAE_327,P_UAE_327_3,Retail,1381,487,2022-01-01
UAE_327,P_UAE_327_4,Retail,1214,510,2022-01-01
UAE_328,P_UAE_328_1,Retail,2237,987,2022-01-01
UAE_328,P_UAE_328_2,Retail,2687,1029,2022-01-01
UAE_328,P_UAE_328_3,Retail,258,121,2022-01-01
UAE_328,P_UAE_328_4,Retail,2552,900,2022-01-01
UAE_329,P_UAE_329_1,Retail,7276,3720,2022-01-01
UAE_329,P_UAE_329_2,Retail,3141,1637,2022-01-01
UAE_329,P_UAE_329_3,Retail,3319,1177,2022-01-01
UAE_330,P_UAE_330_1,Retail,1347,559,2022-01-01
UAE_330,P_UAE_330_2,Retail,925,527,2022-01-01
UAE_330,P_UAE_330_3,Retail,2211,1261,2022-01-01
UAE_330,P_UAE_330_4,Retail,1704,610,2022-01-01
UAE_331,P_UAE_331_1,Retail,997,442,2022-01-01
UAE_331,P_UAE_331_2,Retail,2349,1375,2022-01-01
UAE_332,P_UAE_332_1,Retail,14146,6001,2022-01-01
UAE_332,P_UAE_332_2,Retail,6912,4321,2022-01-01
UAE_332,P_UAE_332_3,Retail,15071,9471,2022-01-01
UAE_333,P_UAE_333_1,Retail,61293,22686,2022-01-01
UAE_333,P_UAE_333_2,Retail,45084,24340,2022-01-01
UAE_333,P_UAE_333_3,Retail,35542,18336,2022-01-01
UAE_334,P_UAE_334_1,Services,2705,1325,2022-01-01
UAE_334,P_UAE_334_2,Services,2184,797,2022-01-01
UAE_334,P_UAE_334_3,Services,8069,5364,2022-01-01
UAE_335,P_UAE_335_1,Retail,594,277,2022-01-01
UAE_335,P_UAE_335_2,Retail,1412,542,2022-01-01
UAE_335,P_UAE_335_3,Retail,2571,1264,2022-01-01
UAE_336,P_UAE_336_1,Services,2831,1557,2022-01-01
UAE_336,P_UAE_336_2,Services,2484,1465,2022-01-01
UAE_336,P_UAE_336_3,Services,267,94,2022-01-01
UAE_336,P_UAE_336_4,Services,2830,1954,2022-01-01
UAE_337,P_UAE_337_1,Retail,1943,1229,2022-01-01
UAE_337,P_UAE_337_2,Retail,371,167,2022-01-01
UAE_338,P_UAE_338_1,Retail,2421,875,2022-01-01
UAE_338,P_UAE_338_2,Retail,1269,562,2022-01-01
UAE_339,P_UAE_339_1,Retail,2492,1051,2022-01-01
UAE_339,P_UAE_339_2,Retail,1925,983,2022-01-01
UAE_339,P_UAE_339_3,Retail,3971,2165,2022-01-01
UAE_340,P_UAE_340_1,Manufacturing,1867,1016,2022-01-01
UAE_340,P_UAE_340_2,Manufacturing,3321,1677,2022-01-01
UAE_340,P_UAE_340_3,Manufacturing,1234,833,2022-01-01
UAE_341,P_UAE_341_1,Services,481,312,2022-01-01
UAE_341,P_UAE_341_2,Services,1867,1282,2022-01-01
UAE_341,P_UAE_341_3,Services,913,523,2022-01-01
UAE_342,P_UAE_342_1,Retail,503,311,2022-01-01
UAE_342,P_UAE_342_2,Retail,688,411,2022-01-01
UAE_342,P_UAE_342_3,Retail,256,143,2022-01-01
UAE_342,P_UAE_342_4,Retail,2173,1339,2022-01-01
UAE_343,P_UAE_343_1,Services,15742,10955,2022-01-01
UAE_343,P_UAE_343_2,Services,8380,3285,2022-01-01
UAE_343,P_UAE_343_3,Services,8663,3979,2022-01-01
UAE_344,P_UAE_344_1,Manufacturing,1747,646,2022-01-01
UAE_344,P_UAE_344_2,Manufacturing,2230,1547,2022-01-01
UAE_344,P_UAE_344_3,Manufacturing,1944,1143,2022-01-01
UAE_344,P_UAE_344_4,Manufacturing,3605,1456,2022-01-01
UAE_345,P_UAE_345_1,Retail,2894,1541,2022-01-01
UAE_345,P_UAE_345_2,Retail,3281,1877,2022-01-01
UAE_345,P_UAE_345_3,Retail,977,621,2022-01-01
UAE_345,P_UAE_345_4,Retail,2095,1183,2022-01-01
UAE_346,P_UAE_346_1,Retail,948,567,2022-01-01
UAE_346,P_UAE_346_2,Retail,1690,1016,2022-01-01
UAE_347,P_UAE_347_1,Retail,3349,1610,2022-01-01
UAE_347,P_UAE_347_2,Retail,4057,2713,2022-01-01
UAE_348,P_UAE_348_1,Services,2357,1612,2022-01-01
UAE_348,P_UAE_348_2,Services,2723,1408,2022-01-01
UAE_348,P_UAE_348_3,Services,4342,2229,2022-01-01
UAE_348,P_UAE_348_4,Services,768,269,2022-01-01
UAE_349,P_UAE_349_1,Retail,1140,504,2022-01-01
UAE_349,P_UAE_349_2,Retail,3181,1498,2022-01-01
UAE_349,P_UAE_349_3,Retail,344,131,2022-01-01
UAE_350,P_UAE_350_1,Manufacturing,802,414,2022-01-01
UAE_350,P_UAE_350_2,Manufacturing,275,180,2022-01-01
UAE_350,P_UAE_350_3,Manufacturing,1678,1120,2022-01-01
UAE_350,P_UAE_350_4,Manufacturing,1558,789,2022-01-01
UAE_351,P_UAE_351_1,Retail,19867,13517,2022-01-01
UAE_351,P_UAE_351_2,Retail,9624,4715,2022-01-01
UAE_351,P_UAE_351_3,Retail,16255,8575,2022-01-01
UAE_351,P_UAE_351_4,Retail,42785,23681,2022-01-01
UAE_352,P_UAE_352_1,Manufacturing,513,203,2022-01-01
UAE_352,P_UAE_352_2,Manufacturing,1337,667,2022-01-01
UAE_353,P_UAE_353_1,Retail,3606,2363,2022-01-01
UAE_353,P_UAE_353_2,Retail,3900,1530,2022-01-01
UAE_353,P_UAE_353_3,Retail,3309,1789,2022-01-01
UAE_353,P_UAE_353_4,Retail,2802,1656,2022-01-01
UAE_354,P_UAE_354_1,Retail,1508,550,2022-01-01
UAE_354,P_UAE_354_2,Retail,1904,813,2022-01-01
UAE_355,P_UAE_355_1,Services,6910,2922,2022-01-01
UAE_355,P_UAE_355_2,Services,3426,2010,2022-01-01
UAE_356,P_UAE_356_1,Services,5109,2893,2022-01-01
UAE_356,P_UAE_356_2,Services,17494,7269,2022-01-01
UAE_357,P_UAE_357_1,Retail,2372,1224,2022-01-01
UAE_357,P_UAE_357_2,Retail,628,392,2022-01-01
UAE_358,P_UAE_358_1,Retail,4654,2919,2022-01-01
UAE_358,P_UAE_358_2,Retail,9992,6109,2022-01-01
UAE_358,P_UAE_358_3,Retail,12066,6001,2022-01-01
UAE_359,P_UAE_359_1,Retail,2099,941,2022-01-01
UAE_359,P_UAE_359_2,Retail,710,470,2022-01-01
UAE_359,P_UAE_359_3,Retail,3198,1868,2022-01-01
UAE_360,P_UAE_360_1,Manufacturing,1787,659,2022-01-01
UAE_360,P_UAE_360_2,Manufacturing,2046,1250,2022-01-01
UAE_361,P_UAE_361_1,Retail,2802,1467,2022-01-01
UAE_361,P_UAE_361_2,Retail,462,226,2022-01-01
UAE_362,P_UAE_362_1,Retail,7628,2702,2022-01-01
UAE_362,P_UAE_362_2,Retail,9481,5762,2022-01-01
UAE_362,P_UAE_362_3,Retail,9476,5053,2022-01-01
UAE_362,P_UAE_362_4,Retail,9167,4571,2022-01-01
UAE_363,P_UAE_363_1,Retail,2040,813,2022-01-01
UAE_363,P_UAE_363_2,Retail,829,328,2022-01-01
UAE_363,P_UAE_363_3,Retail,1590,802,2022-01-01
UAE_364,P_UAE_364_1,Retail,10148,6067,2022-01-01
UAE_364,P_UAE_364_2,Retail,7332,4114,2022-01-01
UAE_364,P_UAE_364_3,Retail,2152,970,2022-01-01
UAE_365,P_UAE_365_1,Retail,284,166,2022-01-01
UAE_365,P_UAE_365_2,Retail,3387,1507,2022-01-01
UAE_365,P_UAE_365_3,Retail,4366,2366,2022-01-01
UAE_366,P_UAE_366_1,Manufacturing,3585,1423,2022-01-01
UAE_366,P_UAE_366_2,Manufacturing,1098,738,2022-01-01
UAE_366,P_UAE_366_3,Manufacturing,397,197,2022-01-01
UAE_366,P_UAE_366_4,Manufacturing,2159,1034,2022-01-01
UAE_367,P_UAE_367_1,Manufacturing,2454,1001,2022-01-01
UAE_367,P_UAE_367_2,Manufacturing,391,199,2022-01-01
UAE_368,P_UAE_368_1,Retail,65045,33960,2022-01-01
UAE_368,P_UAE_368_2,Retail,50360,27042,2022-01-01
UAE_369,P_UAE_369_1,Retail,239,122,2022-01-01
UAE_369,P_UAE_369_2,Retail,2375,1128,2022-01-01
UAE_369,P_UAE_369_3,Retail,283,147,2022-01-01
UAE_369,P_UAE_369_4,Retail,2244,1531,2022-01-01
UAE_370,P_UAE_370_1,Retail,1283,526,2022-01-01
UAE_370,P_UAE_370_2,Retail,850,388,2022-01-01
UAE_371,P_UAE_371_1,Manufacturing,7217,3504,2022-01-01
UAE_371,P_UAE_371_2,Manufacturing,2837,1731,2022-01-01
UAE_371,P_UAE_371_3,Manufacturing,7335,4062,2022-01-01
UAE_372,P_UAE_372_1,Retail,3937,2224,2022-01-01
UAE_372,P_UAE_372_2,Retail,6587,3890,2022-01-01
UAE_372,P_UAE_372_3,Retail,8225,5487,2022-01-01
UAE_372,P_UAE_372_4,Retail,3788,1670,2022-01-01
UAE_373,P_UAE_373_1,Retail,7946,2974,2022-01-01
UAE_373,P_UAE_373_2,Retail,4965,1967,2022-01-01
UAE_373,P_UAE_373_3,Retail,9238,5311,2022-01-01
UAE_373,P_UAE_373_4,Retail,7813,2912,2022-01-01
UAE_374,P_UAE_374_1,Retail,500,348,2022-01-01
UAE_374,P_UAE_374_2,Retail,963,531,2022-01-01
UAE_374,P_UAE_374_3,Retail,731,499,2022-01-01
UAE_375,P_UAE_375_1,Services,956,337,2022-01-01
UAE_375,P_UAE_375_2,Services,1590,1021,2022-01-01
UAE_375,P_UAE_375_3,Services,2368,1418,2022-01-01
UAE_376,P_UAE_376_1,Manufacturing,5801,2888,2022-01-01
UAE_376,P_UAE_376_2,Manufacturing,2474,1321,2022-01-01
UAE_376,P_UAE_376_3,Manufacturing,3447,1409,2022-01-01
UAE_377,P_UAE_377_1,Retail,15570,9915,2022-01-01
UAE_377,P_UAE_377_2,Retail,12280,5550,2022-01-01
UAE_377,P_UAE_377_3,Retail,20155,12752,2022-01-01
UAE_378,P_UAE_378_1,Retail,546,301,2022-01-01
UAE_378,P_UAE_378_2,Retail,653,330,2022-01-01
UAE_379,P_UAE_379_1,Retail,1154,458,2022-01-01
UAE_379,P_UAE_379_2,Retail,2117,1035,2022-01-01
UAE_380,P_UAE_380_1,Retail,659,441,2022-01-01
UAE_380,P_UAE_380_2,Retail,3215,1160,2022-01-01
UAE_381,P_UAE_381_1,Retail,3399,1803,2022-01-01
UAE_381,P_UAE_381_2,Retail,1931,703,2022-01-01
UAE_381,P_UAE_381_3,Retail,4954,3369,2022-01-01
UAE_382,P_UAE_382_1,Retail,1784,1171,2022-01-01
UAE_382,P_UAE_382_2,Retail,2012,1331,2022-01-01
UAE_382,P_UAE_382_3,Retail,651,252,2022-01-01
UAE_382,P_UAE_382_4,Retail,2297,1415,2022-01-01
UAE_383,P_UAE_383_1,Retail,7647,4180,2022-01-01
UAE_383,P_UAE_383_2,Retail,13975,5822,2022-01-01
UAE_384,P_UAE_384_1,Manufacturing,1618,643,2022-01-01
UAE_384,P_UAE_384_2,Manufacturing,109,62,2022-01-01
UAE_384,P_UAE_384_3,Manufacturing,1904,1100,2022-01-01
UAE_385,P_UAE_385_1,Manufacturing,3363,2092,2022-01-01
UAE_385,P_UAE_385_2,Manufacturing,648,279,2022-01-01
UAE_385,P_UAE_385_3,Manufacturing,2865,1287,2022-01-01
UAE_385,P_UAE_385_4,Manufacturing,2316,966,2022-01-01
UAE_386,P_UAE_386_1,Manufacturing,1738,852,2022-01-01
UAE_386,P_UAE_386_2,Manufacturing,1736,735,2022-01-01
UAE_386,P_UAE_386_3,Manufacturing,504,242,2022-01-01
UAE_386,P_UAE_386_4,Manufacturing,166,69,2022-01-01
UAE_387,P_UAE_387_1,Retail,250,141,2022-01-01
UAE_387,P_UAE_387_2,Retail,498,243,2022-01-01
UAE_387,P_UAE_387_3,Retail,1790,1222,2022-01-01
UAE_388,P_UAE_388_1,Manufacturing,946,593,2022-01-01
UAE_388,P_UAE_388_2,Manufacturing,1712,1102,2022-01-01
UAE_388,P_UAE_388_3,Manufacturing,1761,1009,2022-01-01
UAE_388,P_UAE_388_4,Manufacturing,2455,1468,2022-01-01
UAE_389,P_UAE_389_1,Retail,6555,2732,2022-01-01
UAE_389,P_UAE_389_2,Retail,5136,3416,2022-01-01
UAE_389,P_UAE_389_3,Retail,7210,4665,2022-01-01
UAE_390,P_UAE_390_1,Retail,580,288,2022-01-01
UAE_390,P_UAE_390_2,Retail,2392,925,2022-01-01
UAE_390,P_UAE_390_3,Retail,999,404,2022-01-01
UAE_391,P_UAE_391_1,Retail,253,122,2022-01-01
UAE_391,P_UAE_391_2,Retail,2316,999,2022-01-01
UAE_391,P_UAE_391_3,Retail,997,654,2022-01-01
UAE_392,P_UAE_392_1,Services,744,329,2022-01-01
UAE_392,P_UAE_392_2,Services,3112,1991,2022-01-01
UAE_392,P_UAE_392_3,Services,2998,1609,2022-01-01
UAE_393,P_UAE_393_1,Retail,2280,921,2022-01-01
UAE_393,P_UAE_393_2,Retail,3866,2010,2022-01-01
UAE_394,P_UAE_394_1,Services,350,217,2022-01-01
UAE_394,P_UAE_394_2,Services,870,513,2022-01-01
UAE_394,P_UAE_394_3,Services,537,192,2022-01-01
UAE_394,P_UAE_394_4,Services,1493,796,2022-01-01
UAE_395,P_UAE_395_1,Retail,3165,1911,2022-01-01
UAE_395,P_UAE_395_2,Retail,1829,1179,2022-01-01
UAE_395,P_UAE_395_3,Retail,709,320,2022-01-01
UAE_396,P_UAE_396_1,Retail,21178,8829,2022-01-01
UAE_396,P_UAE_396_2,Retail,3002,1166,2022-01-01
UAE_396,P_UAE_396_3,Retail,4184,2720,2022-01-01
UAE_397,P_UAE_397_1,Services,167,99,2022-01-01
UAE_397,P_UAE_397_2,Services,2412,946,2022-01-01
UAE_397,P_UAE_397_3,Services,1179,451,2022-01-01
UAE_397,P_UAE_397_4,Services,2220,1498,2022-01-01
UAE_398,P_UAE_398_1,Retail,5192,2642,2022-01-01
UAE_398,P_UAE_398_2,Retail,2237,1415,2022-01-01
UAE_398,P_UAE_398_3,Retail,9080,5061,2022-01-01
UAE_398,P_UAE_398_4,Retail,16251,6782,2022-01-01
UAE_399,P_UAE_399_1,Retail,2472,1379,2022-01-01
UAE_399,P_UAE_399_2,Retail,1486,925,2022-01-01
UAE_399,P_UAE_399_3,Retail,485,170,2022-01-01
UAE_399,P_UAE_399_4,Retail,659,360,2022-01-01
UAE_400,P_UAE_400_1,Retail,61407,24666,2022-01-01
UAE_400,P_UAE_400_2,Retail,35493,22500,2022-01-01
UAE_401,P_UAE_401_1,Services,1649,1021,2022-01-01
UAE_401,P_UAE_401_2,Services,1765,655,2022-01-01
UAE_401,P_UAE_401_3,Services,1072,455,2022-01-01
UAE_401,P_UAE_401_4,Services,1266,815,2022-01-01
UAE_402,P_UAE_402_1,Retail,1774,1185,2022-01-01
UAE_402,P_UAE_402_2,Retail,1742,1200,2022-01-01
UAE_402,P_UAE_402_3,Retail,2251,1046,2022-01-01
UAE_403,P_UAE_403_1,Retail,445,288,2022-01-01
UAE_403,P_UAE_403_2,Retail,1875,1065,2022-01-01
UAE_403,P_UAE_403_3,Retail,1686,1063,2022-01-01
UAE_404,P_UAE_404_1,Retail,1410,921,2022-01-01
UAE_404,P_UAE_404_2,Retail,725,372,2022-01-01
UAE_404,P_UAE_404_3,Retail,1576,640,2022-01-01
UAE_405,P_UAE_405_1,Retail,3774,1329,2022-01-01
UAE_405,P_UAE_405_2,Retail,2362,1548,2022-01-01
UAE_405,P_UAE_405_3,Retail,1030,492,2022-01-01
UAE_406,P_UAE_406_1,Retail,12221,4752,2022-01-01
UAE_406,P_UAE_406_2,Retail,2728,1382,2022-01-01
UAE_407,P_UAE_407_1,Retail,4022,1457,2022-01-01
UAE_407,P_UAE_407_2,Retail,3062,2067,2022-01-01
UAE_407,P_UAE_407_3,Retail,3023,1510,2022-01-01
UAE_407,P_UAE_407_4,Retail,3307,1283,2022-01-01
UAE_408,P_UAE_408_1,Services,2305,1582,2022-01-01
UAE_408,P_UAE_408_2,Services,2156,1400,2022-01-01
UAE_409,P_UAE_409_1,Services,203,106,2022-01-01
UAE_409,P_UAE_409_2,Services,1047,650,2022-01-01
UAE_409,P_UAE_409_3,Services,515,180,2022-01-01
UAE_409,P_UAE_409_4,Services,864,331,2022-01-01
UAE_410,P_UAE_410_1,Retail,2149,1124,2022-01-01
UAE_410,P_UAE_410_2,Retail,763,363,2022-01-01
UAE_410,P_UAE_410_3,Retail,2314,1445,2022-01-01
UAE_411,P_UAE_411_1,Retail,16095,6169,2022-01-01
UAE_411,P_UAE_411_2,Retail,14879,7510,2022-01-01
UAE_412,P_UAE_412_1,Retail,556,206,2022-01-01
UAE_412,P_UAE_412_2,Retail,572,327,2022-01-01
UAE_412,P_UAE_412_3,Retail,2313,878,2022-01-01
UAE_412,P_UAE_412_4,Retail,712,310,2022-01-01
UAE_413,P_UAE_413_1,Retail,699,313,2022-01-01
UAE_413,P_UAE_413_2,Retail,2043,1285,2022-01-01
UAE_414,P_UAE_414_1,Retail,252,111,2022-01-01
UAE_414,P_UAE_414_2,Retail,1252,751,2022-01-01
UAE_414,P_UAE_414_3,Retail,1490,958,2022-01-01
UAE_415,P_UAE_415_1,Retail,2042,1041,2022-01-01
UAE_415,P_UAE_415_2,Retail,2290,835,2022-01-01
UAE_415,P_UAE_415_3,Retail,114,50,2022-01-01
UAE_415,P_UAE_415_4,Retail,998,594,2022-01-01
UAE_416,P_UAE_416_1,Retail,1689,1043,2022-01-01
UAE_416,P_UAE_416_2,Retail,462,173,2022-01-01
UAE_417,P_UAE_417_1,Retail,4180,2127,2022-01-01
UAE_417,P_UAE_417_2,Retail,5575,2241,2022-01-01
UAE_417,P_UAE_417_3,Retail,7185,3555,2022-01-01
UAE_418,P_UAE_418_1,Retail,866,379,2022-01-01
UAE_418,P_UAE_418_2,Retail,854,591,2022-01-01
UAE_418,P_UAE_418_3,Retail,955,456,2022-01-01
UAE_419,P_UAE_419_1,Retail,1643,795,2022-01-01
UAE_419,P_UAE_419_2,Retail,2354,890,2022-01-01
UAE_419,P_UAE_419_3,Retail,1879,980,2022-01-01
UAE_420,P_UAE_420_1,Retail,1855,827,2022-01-01
UAE_420,P_UAE_420_2,Retail,2290,1220,2022-01-01
UAE_421,P_UAE_421_1,Retail,257,122,2022-01-01
UAE_421,P_UAE_421_2,Retail,2387,1172,2022-01-01
UAE_421,P_UAE_421_3,Retail,1053,412,2022-01-01
UAE_422,P_UAE_422_1,Retail,12539,8486,2022-01-01
UAE_422,P_UAE_422_2,Retail,18324,10392,2022-01-01
UAE_422,P_UAE_422_3,Retail,14079,6367,2022-01-01
UAE_423,P_UAE_423_1,Retail,1161,497,2022-01-01
UAE_423,P_UAE_423_2,Retail,3278,1801,2022-01-01
UAE_423,P_UAE_423_3,Retail,3555,1572,2022-01-01
UAE_423,P_UAE_423_4,Retail,3692,2360,2022-01-01
UAE_424,P_UAE_424_1,Retail,3530,2293,2022-01-01
UAE_424,P_UAE_424_2,Retail,1504,750,2022-01-01
UAE_424,P_UAE_424_3,Retail,1167,736,2022-01-01
UAE_424,P_UAE_424_4,Retail,2929,1368,2022-01-01
UAE_425,P_UAE_425_1,Retail,1949,796,2022-01-01
UAE_425,P_UAE_425_2,Retail,818,498,2022-01-01
UAE_425,P_UAE_425_3,Retail,2239,1410,2022-01-01
UAE_426,P_UAE_426_1,Retail,2295,876,2022-01-01
UAE_426,P_UAE_426_2,Retail,1517,594,2022-01-01
UAE_426,P_UAE_426_3,Retail,3599,1907,2022-01-01
UAE_426,P_UAE_426_4,Retail,831,525,2022-01-01
UAE_427,P_UAE_427_1,Services,5644,3020,2022-01-01
UAE_427,P_UAE_427_2,Services,11554,4333,2022-01-01
UAE_427,P_UAE_427_3,Services,6743,2545,2022-01-01
UAE_428,P_UAE_428_1,Retail,720,433,2022-01-01
UAE_428,P_UAE_428_2,Retail,4347,2504,2022-01-01
UAE_429,P_UAE_429_1,Retail,3435,2225,2022-01-01
UAE_429,P_UAE_429_2,Retail,3298,1725,2022-01-01
UAE_429,P_UAE_429_3,Retail,1087,702,2022-01-01
UAE_430,P_UAE_430_1,Retail,1351,614,2022-01-01
UAE_430,P_UAE_430_2,Retail,412,169,2022-01-01
UAE_430,P_UAE_430_3,Retail,3200,1543,2022-01-01
UAE_430,P_UAE_430_4,Retail,2090,765,2022-01-01
UAE_431,P_UAE_431_1,Retail,12970,5394,2022-01-01
UAE_431,P_UAE_431_2,Retail,4072,2373,2022-01-01
UAE_432,P_UAE_432_1,Retail,497,331,2022-01-01
UAE_432,P_UAE_432_2,Retail,1174,594,2022-01-01
UAE_432,P_UAE_432_3,Retail,152,61,2022-01-01
UAE_432,P_UAE_432_4,Retail,2103,950,2022-01-01
UAE_433,P_UAE_433_1,Retail,8566,5422,2022-01-01
UAE_433,P_UAE_433_2,Retail,1909,1243,2022-01-01
UAE_434,P_UAE_434_1,Retail,2420,1607,2022-01-01
UAE_434,P_UAE_434_2,Retail,4103,1987,2022-01-01
UAE_434,P_UAE_434_3,Retail,1179,813,2022-01-01
UAE_435,P_UAE_435_1,Retail,7911,5500,2022-01-01
UAE_435,P_UAE_435_2,Retail,574,232,2022-01-01
UAE_436,P_UAE_436_1,Manufacturing,2265,1286,2022-01-01
UAE_436,P_UAE_436_2,Manufacturing,2354,924,2022-01-01
UAE_437,P_UAE_437_1,Retail,2385,1086,2022-01-01
UAE_437,P_UAE_437_2,Retail,2272,1351,2022-01-01
UAE_437,P_UAE_437_3,Retail,1204,577,2022-01-01
UAE_437,P_UAE_437_4,Retail,389,146,2022-01-01
UAE_438,P_UAE_438_1,Retail,39401,21077,2022-01-01
UAE_438,P_UAE_438_2,Retail,74147,32875,2022-01-01
UAE_438,P_UAE_438_3,Retail,21104,12996,2022-01-01
UAE_439,P_UAE_439_1,Retail,1172,498,2022-01-01
UAE_439,P_UAE_439_2,Retail,2357,1128,2022-01-01
UAE_439,P_UAE_439_3,Retail,1935,1054,2022-01-01
