business_id,customer_id,signup_month,segment,lifetime_value,churned,churn_month,purchases
UAE_269,CUST_14674,2025-11,Standard,5297,No,,1
UAE_269,CUST_14675,2025-12,Standard,6607,No,,7
UAE_270,CUST_14676,2023-01,Basic,20673,No,,5
UAE_270,CUST_14677,2023-01,Standard,16277,No,,1
UAE_270,CUST_14678,2023-02,Standard,15009,No,,9
UAE_270,CUST_14679,2023-03,Basic,23086,No,,8
UAE_270,CUST_14680,2023-03,Standard,10859,No,,5
UAE_270,CUST_14681,2023-04,Standard,39053,No,,7
UAE_270,CUST_14682,2023-04,Standard,26035,No,,5
UAE_270,CUST_14683,2023-05,Standard,8129,No,,5
UAE_270,CUST_14684,2023-05,Standard,11964,No,,1
UAE_270,CUST_14685,2023-06,Basic,35360,No,,5
UAE_270,CUST_14686,2023-06,Standard,27198,No,,5
UAE_270,CUST_14687,2023-07,Basic,24626,No,,6
UAE_270,CUST_14688,2023-07,Standard,30332,No,,1
UAE_270,CUST_14689,2023-08,Standard,8643,No,,5
UAE_270,CUST_14690,2023-08,Standard,12616,No,,5
UAE_270,CUST_14691,2023-09,Standard,17647,No,,6
UAE_270,CUST_14692,2023-09,Standard,42774,No,,8
UAE_270,CUST_14693,2023-10,Standard,20104,No,,8
UAE_270,CUST_14694,2023-10,Standard,24882,No,,2
UAE_270,CUST_14695,2023-11,VIP,23248,No,,7
UAE_270,CUST_14696,2023-11,Standard,19146,No,,4
UAE_270,CUST_14697,2023-12,Standard,16453,No,,3
UAE_270,CUST_14698,2023-12,VIP,16395,No,,8
UAE_270,CUST_14699,2024-01,Standard,20516,No,,5
UAE_270,CUST_14700,2024-01,Standard,41995,No,,8
UAE_270,CUST_14701,2024-02,Standard,14419,No,,7
UAE_270,CUST_14702,2024-02,VIP,16314,No,,3
UAE_270,CUST_14703,2024-03,VIP,19644,No,,6
UAE_270,CUST_14704,2024-03,Standard,18024,No,,4
UAE_270,CUST_14705,2024-04,Standard,53923,No,,2
UAE_270,CUST_14706,2024-04,Standard,24982,No,,2
UAE_270,CUST_14707,2024-05,Standard,49231,No,,4
UAE_270,CUST_14708,2024-05,Basic,31689,No,,6
UAE_270,CUST_14709,2024-06,Basic,41885,No,,3
UAE_270,CUST_14710,2024-06,Basic,38444,No,,1
UAE_270,CUST_14711,2024-07,Standard,16230,No,,6
UAE_270,CUST_14712,2024-07,Standard,14949,No,,3
UAE_270,CUST_14713,2024-08,VIP,16891,No,,6
UAE_270,CUST_14714,2024-08,Standard,28159,No,,8
UAE_270,CUST_14715,2024-09,Standard,31198,No,,1
UAE_270,CUST_14716,2024-09,Basic,44008,No,,8
UAE_270,CUST_14717,2024-10,VIP,22754,No,,9
UAE_270,CUST_14718,2024-10,Standard,22208,No,,4
UAE_270,CUST_14719,2024-11,Basic,25085,No,,1
UAE_270,CUST_14720,2024-11,VIP,40081,No,,4
UAE_270,CUST_14721,2024-12,Standard,40026,No,,7
UAE_270,CUST_14722,2024-12,Standard,30663,No,,5
UAE_270,CUST_14723,2025-01,Standard,21418,No,,2
UAE_270,CUST_14724,2025-01,Standard,15181,No,,1
UAE_270,CUST_14725,2025-02,VIP,7744,No,,1
UAE_270,CUST_14726,2025-02,Standard,12141,No,,6
UAE_270,CUST_14727,2025-03,Standard,34100,No,,7
UAE_270,CUST_14728,2025-03,Standard,40121,No,,6
UAE_270,CUST_14729,2025-04,Standard,24323,No,,4
UAE_270,CUST_14730,2025-04,VIP,35403,No,,4
UAE_270,CUST_14731,2025-05,Standard,21255,No,,4
UAE_270,CUST_14732,2025-05,Standard,14184,No,,6
UAE_270,CUST_14733,2025-06,Standard,34644,No,,5
UAE_270,CUST_14734,2025-06,Basic,36310,No,,2
UAE_270,CUST_14735,2025-07,Standard,23591,No,,2
UAE_270,CUST_14736,2025-07,Basic,45773,No,,2
UAE_270,CUST_14737,2025-08,VIP,16171,No,,2
UAE_270,CUST_14738,2025-08,Standard,23644,No,,8
UAE_270,CUST_14739,2025-09,Standard,20058,No,,4
UAE_270,CUST_14740,2025-09,Standard,29269,No,,2
UAE_270,CUST_14741,2025-10,Standard,33705,No,,9
UAE_270,CUST_14742,2025-10,Basic,19308,No,,8
UAE_270,CUST_14743,2025-11,VIP,32228,No,,3
UAE_270,CUST_14744,2025-11,Basic,17532,No,,6
UAE_270,CUST_14745,2025-12,Standard,40479,No,,5
UAE_270,CUST_14746,2025-12,Standard,18693,No,,4
UAE_271,CUST_14747,2023-01,Standard,4129,No,,1
UAE_271,CUST_14748,2023-02,Standard,8317,No,,6
UAE_271,CUST_14749,2023-03,VIP,2394,No,,5
UAE_271,CUST_14750,2023-04,Standard,7242,No,,4
UAE_271,CUST_14751,2023-05,Standard,1505,No,,2
UAE_271,CUST_14752,2023-06,VIP,6506,No,,3
UAE_271,CUST_14753,2023-06,Standard,6775,No,,2
UAE_271,CUST_14754,2023-07,Standard,5039,No,,6
UAE_271,CUST_14755,2023-08,Standard,9675,No,,6
UAE_271,CUST_14756,2023-08,Standard,9596,No,,6
UAE_271,CUST_14757,2023-09,Standard,3311,No,,1
UAE_271,CUST_14758,2023-10,Basic,8830,No,,1
UAE_271,CUST_14759,2023-11,Standard,11092,No,,8
UAE_271,CUST_14760,2023-12,VIP,7304,No,,3
UAE_271,CUST_14761,2024-01,Standard,4270,No,,3
UAE_271,CUST_14762,2024-02,VIP,1599,No,,4
UAE_271,CUST_14763,2024-03,Standard,1519,No,,5
UAE_271,CUST_14764,2024-04,Standard,8898,No,,4
UAE_271,CUST_14765,2024-04,VIP,5867,No,,6
UAE_271,CUST_14766,2024-05,Standard,5065,No,,1
UAE_271,CUST_14767,2024-06,Basic,3216,No,,9
UAE_271,CUST_14768,2024-06,VIP,2876,No,,1
UAE_271,CUST_14769,2024-07,VIP,2481,No,,3
UAE_271,CUST_14770,2024-08,Standard,9441,No,,7
UAE_271,CUST_14771,2024-09,Standard,6586,No,,2
UAE_271,CUST_14772,2024-10,Standard,4271,No,,6
UAE_271,CUST_14773,2024-11,VIP,4624,No,,1
UAE_271,CUST_14774,2024-12,VIP,4170,No,,8
UAE_271,CUST_14775,2025-01,Basic,8727,No,,6
UAE_271,CUST_14776,2025-02,Standard,6027,No,,3
UAE_271,CUST_14777,2025-03,VIP,11268,No,,5
UAE_271,CUST_14778,2025-03,Standard,10935,No,,3
UAE_271,CUST_14779,2025-04,Standard,4866,No,,4
UAE_271,CUST_14780,2025-05,Standard,1938,No,,2
UAE_271,CUST_14781,2025-05,Standard,1560,No,,7
UAE_271,CUST_14782,2025-06,Standard,3542,No,,1
UAE_271,CUST_14783,2025-07,VIP,10206,No,,5
UAE_271,CUST_14784,2025-08,VIP,2574,No,,5
UAE_271,CUST_14785,2025-09,Standard,4323,No,,3
UAE_271,CUST_14786,2025-10,VIP,7580,No,,8
UAE_271,CUST_14787,2025-11,Standard,2037,No,,8
UAE_271,CUST_14788,2025-12,Standard,7172,No,,6
UAE_272,CUST_14789,2023-01,Standard,5400,No,,2
UAE_272,CUST_14790,2023-02,Standard,2933,No,,6
UAE_272,CUST_14791,2023-03,Basic,2133,No,,8
UAE_272,CUST_14792,2023-04,Standard,5834,No,,7
UAE_272,CUST_14793,2023-05,Standard,7940,No,,8
UAE_272,CUST_14794,2023-06,Standard,10066,No,,5
UAE_272,CUST_14795,2023-07,Standard,5117,No,,9
UAE_272,CUST_14796,2023-08,VIP,2573,No,,9
UAE_272,CUST_14797,2023-09,Basic,10259,No,,6
UAE_272,CUST_14798,2023-10,Standard,3430,No,,8
UAE_272,CUST_14799,2023-11,Standard,4845,No,,7
UAE_272,CUST_14800,2023-12,Standard,4056,No,,4
UAE_272,CUST_14801,2024-01,Standard,7173,No,,2
UAE_272,CUST_14802,2024-02,Standard,2274,No,,3
UAE_272,CUST_14803,2024-03,Standard,6918,No,,5
UAE_272,CUST_14804,2024-04,Standard,4870,No,,6
UAE_272,CUST_14805,2024-05,Standard,4121,No,,1
UAE_272,CUST_14806,2024-05,Standard,5767,No,,5
UAE_272,CUST_14807,2024-06,Basic,5380,No,,6
UAE_272,CUST_14808,2024-06,Standard,6349,No,,9
UAE_272,CUST_14809,2024-07,Basic,2035,No,,7
UAE_272,CUST_14810,2024-08,Standard,7771,No,,9
UAE_272,CUST_14811,2024-09,VIP,6671,No,,9
UAE_272,CUST_14812,2024-10,Basic,6830,No,,7
UAE_272,CUST_14813,2024-11,Standard,4527,No,,1
UAE_272,CUST_14814,2024-12,Standard,2027,No,,9
UAE_272,CUST_14815,2025-01,Standard,8332,No,,9
UAE_272,CUST_14816,2025-02,Standard,5527,No,,9
UAE_272,CUST_14817,2025-03,Standard,5201,No,,4
UAE_272,CUST_14818,2025-04,VIP,5167,No,,1
UAE_272,CUST_14819,2025-05,Standard,4156,No,,8
UAE_272,CUST_14820,2025-06,Standard,5562,No,,8
UAE_272,CUST_14821,2025-07,Standard,4424,No,,1
UAE_272,CUST_14822,2025-08,VIP,6178,No,,7
UAE_272,CUST_14823,2025-09,Standard,2661,No,,4
UAE_272,CUST_14824,2025-10,Standard,9283,No,,2
UAE_272,CUST_14825,2025-11,Standard,3501,No,,8
UAE_272,CUST_14826,2025-12,Standard,3904,No,,9
UAE_273,CUST_14827,2023-01,Standard,6800,No,,4
UAE_273,CUST_14828,2023-02,Standard,10345,No,,8
UAE_273,CUST_14829,2023-02,Standard,11506,No,,2
UAE_273,CUST_14830,2023-03,Basic,12705,No,,8
UAE_273,CUST_14831,2023-04,Standard,4801,No,,5
UAE_273,CUST_14832,2023-04,Standard,5055,No,,7
UAE_273,CUST_14833,2023-05,Standard,7358,No,,4
UAE_273,CUST_14834,2023-06,Basic,9273,No,,3
UAE_273,CUST_14835,2023-07,Standard,3721,No,,5
UAE_273,CUST_14836,2023-07,VIP,5065,No,,2
UAE_273,CUST_14837,2023-08,Standard,11417,No,,5
UAE_273,CUST_14838,2023-08,Standard,6285,No,,1
UAE_273,CUST_14839,2023-09,Standard,4111,No,,5
UAE_273,CUST_14840,2023-10,Standard,11719,No,,4
UAE_273,CUST_14841,2023-11,VIP,10306,No,,4
UAE_273,CUST_14842,2023-11,VIP,16497,No,,7
UAE_273,CUST_14843,2023-12,Basic,14360,No,,2
UAE_273,CUST_14844,2024-01,Standard,15231,No,,3
UAE_273,CUST_14845,2024-02,Basic,5419,No,,1
UAE_273,CUST_14846,2024-03,Standard,7316,No,,5
UAE_273,CUST_14847,2024-03,Standard,5446,No,,6
UAE_273,CUST_14848,2024-04,VIP,12468,No,,7
UAE_273,CUST_14849,2024-05,Standard,3384,No,,9
UAE_273,CUST_14850,2024-06,Standard,17804,No,,2
UAE_273,CUST_14851,2024-06,Standard,11795,No,,9
UAE_273,CUST_14852,2024-07,Standard,6906,No,,9
UAE_273,CUST_14853,2024-07,Standard,6235,No,,4
UAE_273,CUST_14854,2024-08,Standard,11628,No,,2
UAE_273,CUST_14855,2024-08,Standard,12831,No,,7
UAE_273,CUST_14856,2024-09,VIP,5035,No,,7
UAE_273,CUST_14857,2024-09,VIP,9540,No,,4
UAE_273,CUST_14858,2024-10,VIP,6296,No,,7
UAE_273,CUST_14859,2024-10,Standard,4153,No,,5
UAE_273,CUST_14860,2024-11,VIP,18650,No,,5
UAE_273,CUST_14861,2024-12,Standard,12583,No,,7
UAE_273,CUST_14862,2024-12,VIP,9658,No,,7
UAE_273,CUST_14863,2025-01,Basic,9815,No,,8
UAE_273,CUST_14864,2025-01,Standard,13650,No,,2
UAE_273,CUST_14865,2025-02,VIP,20418,No,,2
UAE_273,CUST_14866,2025-02,Standard,18281,No,,6
UAE_273,CUST_14867,2025-03,Standard,13702,No,,1
UAE_273,CUST_14868,2025-03,Standard,13312,No,,4
UAE_273,CUST_14869,2025-04,Standard,15783,No,,7
UAE_273,CUST_14870,2025-04,Standard,14236,No,,4
UAE_273,CUST_14871,2025-05,Standard,8679,No,,2
UAE_273,CUST_14872,2025-06,Standard,9519,No,,8
UAE_273,CUST_14873,2025-07,VIP,4753,No,,5
UAE_273,CUST_14874,2025-07,VIP,5427,No,,1
UAE_273,CUST_14875,2025-08,Standard,6402,No,,9
UAE_273,CUST_14876,2025-09,Standard,18302,No,,8
UAE_273,CUST_14877,2025-10,Standard,17853,No,,8
UAE_273,CUST_14878,2025-11,Standard,6037,No,,3
UAE_273,CUST_14879,2025-12,VIP,8189,No,,2
UAE_273,CUST_14880,2025-12,Standard,10876,No,,5
UAE_274,CUST_14881,2023-01,Standard,6625,No,,8
UAE_274,CUST_14882,2023-02,Standard,1944,No,,6
UAE_274,CUST_14883,2023-03,Standard,6336,No,,1
UAE_274,CUST_14884,2023-04,Standard,9610,No,,5
UAE_274,CUST_14885,2023-05,Standard,11344,No,,1
UAE_274,CUST_14886,2023-05,Standard,11461,No,,4
UAE_274,CUST_14887,2023-06,Standard,2388,No,,4
UAE_274,CUST_14888,2023-06,Basic,3056,No,,4
UAE_274,CUST_14889,2023-07,Standard,3300,No,,9
UAE_274,CUST_14890,2023-08,Standard,6224,No,,8
UAE_274,CUST_14891,2023-09,Standard,3666,No,,5
UAE_274,CUST_14892,2023-10,Standard,4182,No,,2
UAE_274,CUST_14893,2023-11,Standard,3837,No,,9
UAE_274,CUST_14894,2023-11,Standard,8875,No,,3
UAE_274,CUST_14895,2023-12,VIP,4487,No,,9
UAE_274,CUST_14896,2024-01,VIP,8401,No,,7
UAE_274,CUST_14897,2024-02,Standard,3473,No,,7
UAE_274,CUST_14898,2024-03,VIP,2397,No,,3
UAE_274,CUST_14899,2024-04,Standard,4028,No,,2
UAE_274,CUST_14900,2024-04,Standard,4975,No,,2
UAE_274,CUST_14901,2024-05,Standard,3690,No,,9
UAE_274,CUST_14902,2024-06,Standard,5712,No,,3
UAE_274,CUST_14903,2024-07,Standard,7910,No,,7
UAE_274,CUST_14904,2024-07,VIP,5089,No,,8
UAE_274,CUST_14905,2024-08,Standard,3394,No,,8
UAE_274,CUST_14906,2024-09,Standard,9647,No,,1
UAE_274,CUST_14907,2024-10,Standard,5443,No,,9
UAE_274,CUST_14908,2024-11,VIP,2162,No,,5
UAE_274,CUST_14909,2024-12,VIP,5910,No,,9
UAE_274,CUST_14910,2025-01,VIP,4389,No,,9
UAE_274,CUST_14911,2025-02,Standard,2420,No,,1
UAE_274,CUST_14912,2025-03,Standard,3993,No,,7
UAE_274,CUST_14913,2025-04,Standard,5687,No,,5
UAE_274,CUST_14914,2025-05,Standard,9054,No,,6
UAE_274,CUST_14915,2025-06,VIP,1451,No,,4
UAE_274,CUST_14916,2025-07,Standard,2748,No,,2
UAE_274,CUST_14917,2025-08,Standard,11035,No,,4
UAE_274,CUST_14918,2025-09,VIP,1391,No,,5
UAE_274,CUST_14919,2025-10,Standard,3590,No,,7
UAE_274,CUST_14920,2025-11,VIP,2388,No,,3
UAE_274,CUST_14921,2025-12,Standard,9058,No,,8
UAE_275,CUST_14922,2023-01,Standard,7491,No,,5
UAE_275,CUST_14923,2023-01,VIP,4986,No,,9
UAE_275,CUST_14924,2023-02,Standard,8831,No,,4
UAE_275,CUST_14925,2023-03,VIP,15373,No,,2
UAE_275,CUST_14926,2023-03,Basic,17298,No,,6
UAE_275,CUST_14927,2023-04,Standard,13424,No,,8
UAE_275,CUST_14928,2023-05,Standard,6935,No,,5
UAE_275,CUST_14929,2023-05,VIP,7724,No,,6
UAE_275,CUST_14930,2023-06,Standard,4772,No,,9
UAE_275,CUST_14931,2023-06,Standard,9017,No,,9
UAE_275,CUST_14932,2023-07,Standard,3980,No,,8
UAE_275,CUST_14933,2023-07,Standard,4695,No,,4
UAE_275,CUST_14934,2023-08,VIP,9375,No,,3
UAE_275,CUST_14935,2023-09,Standard,10881,No,,8
UAE_275,CUST_14936,2023-10,Standard,7013,No,,7
UAE_275,CUST_14937,2023-10,Standard,12286,No,,2
UAE_275,CUST_14938,2023-11,Standard,6153,No,,8
UAE_275,CUST_14939,2023-12,VIP,5470,No,,5
UAE_275,CUST_14940,2024-01,Standard,15638,No,,8
UAE_275,CUST_14941,2024-02,Basic,8051,No,,7
UAE_275,CUST_14942,2024-03,Standard,9833,No,,2
UAE_275,CUST_14943,2024-03,Standard,12923,No,,6
UAE_275,CUST_14944,2024-04,Basic,4780,No,,1
UAE_275,CUST_14945,2024-05,Standard,6676,No,,6
UAE_275,CUST_14946,2024-05,Standard,11242,No,,1
UAE_275,CUST_14947,2024-06,VIP,17542,No,,8
UAE_275,CUST_14948,2024-07,Standard,13944,No,,1
UAE_275,CUST_14949,2024-08,Standard,10929,No,,8
UAE_275,CUST_14950,2024-08,Standard,8391,No,,3
UAE_275,CUST_14951,2024-09,Basic,9228,No,,8
UAE_275,CUST_14952,2024-10,VIP,3434,No,,9
UAE_275,CUST_14953,2024-11,VIP,10173,No,,9
UAE_275,CUST_14954,2024-12,Basic,6770,No,,7
UAE_275,CUST_14955,2025-01,Standard,6806,No,,3
UAE_275,CUST_14956,2025-01,Standard,7370,No,,5
UAE_275,CUST_14957,2025-02,VIP,8018,No,,1
UAE_275,CUST_14958,2025-03,VIP,16144,No,,7
UAE_275,CUST_14959,2025-04,VIP,6729,No,,9
UAE_275,CUST_14960,2025-04,VIP,9657,No,,9
UAE_275,CUST_14961,2025-05,Standard,6933,No,,3
UAE_275,CUST_14962,2025-06,Standard,8837,No,,6
UAE_275,CUST_14963,2025-06,Standard,12563,No,,4
UAE_275,CUST_14964,2025-07,Standard,4413,No,,5
UAE_275,CUST_14965,2025-08,Standard,10682,No,,4
UAE_275,CUST_14966,2025-08,Standard,6080,No,,9
UAE_275,CUST_14967,2025-09,VIP,9805,No,,5
UAE_275,CUST_14968,2025-10,Standard,5613,No,,8
UAE_275,CUST_14969,2025-11,Standard,8106,No,,8
UAE_275,CUST_14970,2025-12,Standard,14808,No,,8
UAE_276,CUST_14971,2023-01,VIP,4602,No,,7
UAE_276,CUST_14972,2023-02,Standard,6233,No,,7
UAE_276,CUST_14973,2023-02,Standard,6719,No,,2
UAE_276,CUST_14974,2023-03,Standard,8826,No,,2
UAE_276,CUST_14975,2023-04,Standard,9372,No,,7
UAE_276,CUST_14976,2023-05,Standard,1779,No,,1
UAE_276,CUST_14977,2023-05,Standard,3199,No,,4
UAE_276,CUST_14978,2023-06,Standard,2932,No,,8
UAE_276,CUST_14979,2023-06,Standard,4535,No,,6
UAE_276,CUST_14980,2023-07,VIP,3020,No,,7
UAE_276,CUST_14981,2023-08,Standard,3528,No,,5
UAE_276,CUST_14982,2023-09,VIP,8257,No,,7
UAE_276,CUST_14983,2023-10,Standard,3019,No,,4
UAE_276,CUST_14984,2023-10,Standard,3495,No,,9
UAE_276,CUST_14985,2023-11,Basic,9743,No,,1
UAE_276,CUST_14986,2023-12,VIP,4221,No,,5
UAE_276,CUST_14987,2024-01,Standard,2095,No,,3
UAE_276,CUST_14988,2024-02,VIP,3488,No,,9
UAE_276,CUST_14989,2024-03,Standard,7417,No,,5
UAE_276,CUST_14990,2024-04,Standard,7241,No,,8
UAE_276,CUST_14991,2024-05,VIP,2193,No,,2
UAE_276,CUST_14992,2024-05,Standard,2746,No,,6
UAE_276,CUST_14993,2024-06,Basic,2120,No,,9
UAE_276,CUST_14994,2024-07,Standard,2065,No,,6
UAE_276,CUST_14995,2024-08,VIP,3861,No,,8
UAE_276,CUST_14996,2024-09,Standard,3214,No,,2
UAE_276,CUST_14997,2024-09,Standard,1809,No,,8
UAE_276,CUST_14998,2024-10,VIP,9744,No,,5
UAE_276,CUST_14999,2024-11,VIP,3807,No,,3
UAE_276,CUST_15000,2024-11,Standard,5809,No,,9
UAE_276,CUST_15001,2024-12,Standard,6493,No,,2
UAE_276,CUST_15002,2025-01,Standard,2496,No,,4
UAE_276,CUST_15003,2025-02,Standard,7689,No,,6
UAE_276,CUST_15004,2025-03,Standard,2034,No,,8
UAE_276,CUST_15005,2025-04,Standard,2324,No,,3
UAE_276,CUST_15006,2025-05,Basic,2279,No,,1
UAE_276,CUST_15007,2025-06,VIP,3616,No,,7
UAE_276,CUST_15008,2025-07,Standard,7112,No,,4
UAE_276,CUST_15009,2025-08,Standard,3902,No,,7
UAE_276,CUST_15010,2025-09,VIP,3455,No,,5
UAE_276,CUST_15011,2025-10,Standard,7809,No,,9
UAE_276,CUST_15012,2025-11,Standard,5456,No,,8
UAE_276,CUST_15013,2025-12,Standard,2517,No,,3
UAE_277,CUST_15014,2023-01,Standard,5976,No,,5
UAE_277,CUST_15015,2023-02,Standard,4886,No,,9
UAE_277,CUST_15016,2023-03,Standard,4086,No,,9
UAE_277,CUST_15017,2023-04,Standard,2641,No,,7
UAE_277,CUST_15018,2023-05,Standard,4049,No,,8
UAE_277,CUST_15019,2023-06,Standard,6333,No,,6
UAE_277,CUST_15020,2023-07,Standard,8226,No,,9
UAE_277,CUST_15021,2023-08,Standard,4760,No,,2
UAE_277,CUST_15022,2023-09,Standard,9787,No,,8
UAE_277,CUST_15023,2023-10,Standard,2552,No,,9
UAE_277,CUST_15024,2023-11,Standard,5633,No,,6
UAE_277,CUST_15025,2023-11,VIP,5627,No,,9
UAE_277,CUST_15026,2023-12,Standard,6345,No,,2
UAE_277,CUST_15027,2024-01,VIP,3496,No,,2
UAE_277,CUST_15028,2024-02,Standard,5875,No,,8
UAE_277,CUST_15029,2024-03,VIP,8171,No,,2
UAE_277,CUST_15030,2024-04,VIP,6203,No,,4
UAE_277,CUST_15031,2024-05,Standard,4384,No,,6
UAE_277,CUST_15032,2024-06,VIP,4797,No,,6
UAE_277,CUST_15033,2024-07,Standard,3033,No,,5
UAE_277,CUST_15034,2024-08,Standard,3294,No,,9
UAE_277,CUST_15035,2024-09,Standard,6240,No,,4
UAE_277,CUST_15036,2024-10,Standard,2517,No,,4
UAE_277,CUST_15037,2024-11,Standard,4531,No,,5
UAE_277,CUST_15038,2024-12,Standard,6322,No,,1
UAE_277,CUST_15039,2025-01,Standard,4040,No,,7
UAE_277,CUST_15040,2025-02,Standard,5898,No,,2
UAE_277,CUST_15041,2025-03,Basic,7699,No,,4
UAE_277,CUST_15042,2025-04,Standard,3984,No,,9
UAE_277,CUST_15043,2025-05,Standard,3472,No,,1
UAE_277,CUST_15044,2025-06,Standard,3116,No,,3
UAE_277,CUST_15045,2025-07,Standard,9238,No,,7
UAE_277,CUST_15046,2025-08,Standard,4503,No,,1
UAE_277,CUST_15047,2025-08,Standard,9738,No,,5
UAE_277,CUST_15048,2025-09,Standard,1741,No,,1
UAE_277,CUST_15049,2025-10,Standard,7106,No,,7
UAE_277,CUST_15050,2025-11,Basic,6406,No,,8
UAE_277,CUST_15051,2025-12,Standard,5787,No,,3
UAE_277,CUST_15052,2025-12,Standard,2589,No,,6
UAE_278,CUST_15053,2023-01,Standard,5382,No,,2
UAE_278,CUST_15054,2023-02,VIP,16946,No,,8
UAE_278,CUST_15055,2023-03,Standard,4621,No,,4
UAE_278,CUST_15056,2023-03,Standard,5813,No,,3
UAE_278,CUST_15057,2023-04,Standard,11024,No,,7
UAE_278,CUST_15058,2023-05,Standard,10966,No,,8
UAE_278,CUST_15059,2023-05,Standard,5707,No,,6
UAE_278,CUST_15060,2023-06,VIP,13151,No,,1
UAE_278,CUST_15061,2023-06,Standard,10252,No,,6
UAE_278,CUST_15062,2023-07,Standard,8233,No,,9
UAE_278,CUST_15063,2023-07,Standard,5705,No,,3
UAE_278,CUST_15064,2023-08,Basic,6243,No,,2
UAE_278,CUST_15065,2023-09,Basic,7595,No,,1
UAE_278,CUST_15066,2023-10,Standard,8716,No,,9
UAE_278,CUST_15067,2023-11,VIP,8891,No,,7
UAE_278,CUST_15068,2023-11,Standard,12106,No,,6
UAE_278,CUST_15069,2023-12,Basic,7179,No,,9
UAE_278,CUST_15070,2024-01,Standard,8414,No,,9
UAE_278,CUST_15071,2024-02,Standard,5840,No,,8
UAE_278,CUST_15072,2024-03,VIP,5260,No,,3
UAE_278,CUST_15073,2024-04,Standard,14289,No,,4
UAE_278,CUST_15074,2024-04,Standard,9504,No,,8
UAE_278,CUST_15075,2024-05,Standard,5533,No,,1
UAE_278,CUST_15076,2024-06,Standard,7750,No,,7
UAE_278,CUST_15077,2024-06,VIP,8045,No,,8
UAE_278,CUST_15078,2024-07,Standard,12136,No,,7
UAE_278,CUST_15079,2024-08,Standard,10212,No,,4
UAE_278,CUST_15080,2024-09,Basic,7425,No,,3
UAE_278,CUST_15081,2024-10,VIP,4604,No,,7
UAE_278,CUST_15082,2024-10,Standard,3821,No,,2
UAE_278,CUST_15083,2024-11,Standard,8896,No,,3
UAE_278,CUST_15084,2024-12,Standard,7225,No,,2
UAE_278,CUST_15085,2024-12,VIP,10382,No,,5
UAE_278,CUST_15086,2025-01,Standard,7736,No,,6
UAE_278,CUST_15087,2025-02,Standard,5578,No,,4
UAE_278,CUST_15088,2025-03,Standard,6366,No,,5
UAE_278,CUST_15089,2025-03,Standard,6468,No,,1
UAE_278,CUST_15090,2025-04,VIP,15624,No,,5
UAE_278,CUST_15091,2025-05,Standard,11031,No,,3
UAE_278,CUST_15092,2025-06,Standard,4850,No,,1
UAE_278,CUST_15093,2025-07,VIP,7121,No,,7
UAE_278,CUST_15094,2025-07,Standard,7352,No,,6
UAE_278,CUST_15095,2025-08,Standard,7478,No,,2
UAE_278,CUST_15096,2025-08,Standard,6654,No,,1
UAE_278,CUST_15097,2025-09,Basic,12889,No,,2
UAE_278,CUST_15098,2025-10,Basic,15229,No,,6
UAE_278,CUST_15099,2025-11,Standard,15881,No,,2
UAE_278,CUST_15100,2025-11,Standard,10391,No,,1
UAE_278,CUST_15101,2025-12,Standard,4321,No,,3
UAE_279,CUST_15102,2023-01,Standard,3630,No,,5
UAE_279,CUST_15103,2023-02,VIP,9087,No,,2
UAE_279,CUST_15104,2023-03,Standard,10204,No,,1
UAE_279,CUST_15105,2023-04,Standard,2422,No,,3
UAE_279,CUST_15106,2023-04,Standard,2171,No,,7
UAE_279,CUST_15107,2023-05,VIP,9707,No,,8
UAE_279,CUST_15108,2023-05,Basic,8518,No,,1
UAE_279,CUST_15109,2023-06,Basic,6530,No,,9
UAE_279,CUST_15110,2023-07,Standard,1946,No,,5
UAE_279,CUST_15111,2023-07,Standard,3772,No,,1
UAE_279,CUST_15112,2023-08,Standard,10612,No,,2
UAE_279,CUST_15113,2023-09,Standard,3746,No,,7
UAE_279,CUST_15114,2023-09,Standard,6992,No,,5
UAE_279,CUST_15115,2023-10,Standard,4498,No,,9
UAE_279,CUST_15116,2023-11,Standard,2857,No,,2
UAE_279,CUST_15117,2023-12,Basic,6964,No,,6
UAE_279,CUST_15118,2024-01,Standard,5797,No,,6
UAE_279,CUST_15119,2024-02,Standard,10580,No,,6
UAE_279,CUST_15120,2024-03,Standard,5557,No,,5
UAE_279,CUST_15121,2024-04,Standard,7246,No,,7
UAE_279,CUST_15122,2024-05,Standard,2620,No,,6
UAE_279,CUST_15123,2024-06,VIP,4329,No,,9
UAE_279,CUST_15124,2024-07,VIP,2356,No,,4
UAE_279,CUST_15125,2024-08,Standard,5341,No,,7
UAE_279,CUST_15126,2024-09,VIP,8712,No,,4
UAE_279,CUST_15127,2024-10,Standard,2983,No,,7
UAE_279,CUST_15128,2024-11,Standard,1482,No,,4
UAE_279,CUST_15129,2024-12,Standard,5559,No,,5
UAE_279,CUST_15130,2025-01,Standard,2121,No,,7
UAE_279,CUST_15131,2025-02,Standard,6919,No,,8
UAE_279,CUST_15132,2025-03,VIP,3649,No,,4
UAE_279,CUST_15133,2025-04,Standard,2252,No,,4
UAE_279,CUST_15134,2025-04,Standard,2809,No,,3
UAE_279,CUST_15135,2025-05,Standard,10212,No,,6
UAE_279,CUST_15136,2025-06,Standard,2886,No,,5
UAE_279,CUST_15137,2025-07,Standard,6592,No,,9
UAE_279,CUST_15138,2025-07,Standard,6765,No,,2
