business_id,month,campaign_id,channel,impressions,clicks,leads,spend,cost_per_lead
UAE_191,2025-11,MKT_UAE_191_34_LIN,LinkedIn B2B,8602,374,34,7695,226.32
UAE_191,2025-11,MKT_UAE_191_34_EMA,Email Marketing,10710,510,51,7129,139.78
UAE_191,2025-12,MKT_UAE_191_35_GOO,Google Search,11625,465,31,5148,166.06
UAE_191,2025-12,MKT_UAE_191_35_MET,Meta Ads,19734,598,46,5429,118.02
UAE_191,2025-12,MKT_UAE_191_35_LIN,LinkedIn B2B,8976,528,44,4426,100.59
UAE_191,2025-12,MKT_UAE_191_35_EMA,Email Marketing,5984,176,22,3805,172.95
UAE_192,2023-01,MKT_UAE_192_0_GOO,Google Search,6460,170,10,1079,107.9
UAE_192,2023-01,MKT_UAE_192_0_MET,Meta Ads,4225,169,13,1523,117.15
UAE_192,2023-01,MKT_UAE_192_0_LIN,LinkedIn B2B,1728,48,4,1062,265.5
UAE_192,2023-01,MKT_UAE_192_0_EMA,Email Marketing,1836,54,3,785,261.67
UAE_192,2023-02,MKT_UAE_192_1_GOO,Google Search,9840,240,15,1574,104.93
UAE_192,2023-02,MKT_UAE_192_1_MET,Meta Ads,4350,150,10,2554,255.4
UAE_192,2023-02,MKT_UAE_192_1_LIN,LinkedIn B2B,6897,209,11,2084,189.45
UAE_192,2023-02,MKT_UAE_192_1_EMA,Email Marketing,3680,160,16,1880,117.5
UAE_192,2023-03,MKT_UAE_192_2_GOO,Google Search,1911,39,3,585,195.0
UAE_192,2023-03,MKT_UAE_192_2_MET,Meta Ads,1560,104,8,1343,167.88
UAE_192,2023-03,MKT_UAE_192_2_LIN,LinkedIn B2B,4257,99,9,1140,126.67
UAE_192,2023-03,MKT_UAE_192_2_EMA,Email Marketing,6440,140,10,1418,141.8
UAE_192,2023-04,MKT_UAE_192_3_GOO,Google Search,4410,90,9,1813,201.44
UAE_192,2023-04,MKT_UAE_192_3_MET,Meta Ads,5423,187,11,2061,187.36
UAE_192,2023-04,MKT_UAE_192_3_LIN,LinkedIn B2B,2916,108,12,2625,218.75
UAE_192,2023-04,MKT_UAE_192_3_EMA,Email Marketing,6600,220,22,3016,137.09
UAE_192,2023-05,MKT_UAE_192_4_GOO,Google Search,5984,272,16,1676,104.75
UAE_192,2023-05,MKT_UAE_192_4_MET,Meta Ads,4165,119,7,1580,225.71
UAE_192,2023-05,MKT_UAE_192_4_LIN,LinkedIn B2B,1620,90,9,1546,171.78
UAE_192,2023-05,MKT_UAE_192_4_EMA,Email Marketing,2754,81,9,1934,214.89
UAE_192,2023-06,MKT_UAE_192_5_GOO,Google Search,4788,114,6,1545,257.5
UAE_192,2023-06,MKT_UAE_192_5_MET,Meta Ads,1632,51,3,794,264.67
UAE_192,2023-06,MKT_UAE_192_5_LIN,LinkedIn B2B,2912,104,13,1152,88.62
UAE_192,2023-06,MKT_UAE_192_5_EMA,Email Marketing,4320,108,9,1479,164.33
UAE_192,2023-07,MKT_UAE_192_6_GOO,Google Search,3192,84,7,1528,218.29
UAE_192,2023-07,MKT_UAE_192_6_MET,Meta Ads,1980,66,6,936,156.0
UAE_192,2023-07,MKT_UAE_192_6_LIN,LinkedIn B2B,2112,64,8,1926,240.75
UAE_192,2023-07,MKT_UAE_192_6_EMA,Email Marketing,1680,84,6,1101,183.5
UAE_192,2023-08,MKT_UAE_192_7_GOO,Google Search,16758,399,21,3470,165.24
UAE_192,2023-08,MKT_UAE_192_7_MET,Meta Ads,6336,132,12,2872,239.33
UAE_192,2023-08,MKT_UAE_192_7_LIN,LinkedIn B2B,10469,361,19,2687,141.42
UAE_192,2023-08,MKT_UAE_192_7_EMA,Email Marketing,1664,104,13,2308,177.54
UAE_192,2023-09,MKT_UAE_192_8_GOO,Google Search,3751,121,11,2618,238.0
UAE_192,2023-09,MKT_UAE_192_8_MET,Meta Ads,8151,209,11,2686,244.18
UAE_192,2023-09,MKT_UAE_192_8_LIN,LinkedIn B2B,2640,165,15,1901,126.73
UAE_192,2023-09,MKT_UAE_192_8_EMA,Email Marketing,10640,560,35,4064,116.11
UAE_192,2023-10,MKT_UAE_192_9_GOO,Google Search,2394,57,3,893,297.67
UAE_192,2023-10,MKT_UAE_192_9_MET,Meta Ads,627,33,3,797,265.67
UAE_192,2023-10,MKT_UAE_192_9_LIN,LinkedIn B2B,2256,48,3,671,223.67
UAE_192,2023-10,MKT_UAE_192_9_EMA,Email Marketing,1323,27,3,588,196.0
UAE_192,2023-11,MKT_UAE_192_10_GOO,Google Search,9975,285,15,1584,105.6
UAE_192,2023-11,MKT_UAE_192_10_MET,Meta Ads,1568,32,4,853,213.25
UAE_192,2023-11,MKT_UAE_192_10_LIN,LinkedIn B2B,4275,225,15,1772,118.13
UAE_192,2023-11,MKT_UAE_192_10_EMA,Email Marketing,4536,162,9,1702,189.11
UAE_192,2023-12,MKT_UAE_192_11_GOO,Google Search,1311,57,3,881,293.67
UAE_192,2023-12,MKT_UAE_192_11_MET,Meta Ads,880,40,5,619,123.8
UAE_192,2023-12,MKT_UAE_192_11_LIN,LinkedIn B2B,1600,40,4,1066,266.5
UAE_192,2023-12,MKT_UAE_192_11_EMA,Email Marketing,672,42,3,682,227.33
UAE_192,2024-01,MKT_UAE_192_12_GOO,Google Search,2688,168,14,1969,140.64
UAE_192,2024-01,MKT_UAE_192_12_MET,Meta Ads,2175,75,5,1224,244.8
UAE_192,2024-01,MKT_UAE_192_12_LIN,LinkedIn B2B,4743,153,9,2257,250.78
UAE_192,2024-01,MKT_UAE_192_12_EMA,Email Marketing,6720,210,21,2224,105.9
UAE_192,2024-02,MKT_UAE_192_13_GOO,Google Search,11305,323,17,2951,173.59
UAE_192,2024-02,MKT_UAE_192_13_MET,Meta Ads,4433,143,11,2510,228.18
UAE_192,2024-02,MKT_UAE_192_13_LIN,LinkedIn B2B,3465,165,15,1905,127.0
UAE_192,2024-02,MKT_UAE_192_13_EMA,Email Marketing,13338,342,18,2981,165.61
UAE_192,2024-03,MKT_UAE_192_14_GOO,Google Search,10387,221,13,2960,227.69
UAE_192,2024-03,MKT_UAE_192_14_MET,Meta Ads,3400,200,20,2217,110.85
UAE_192,2024-03,MKT_UAE_192_14_LIN,LinkedIn B2B,2184,84,7,1724,246.29
UAE_192,2024-03,MKT_UAE_192_14_EMA,Email Marketing,4032,192,24,2619,109.12
UAE_192,2024-04,MKT_UAE_192_15_GOO,Google Search,1998,54,3,711,237.0
UAE_192,2024-04,MKT_UAE_192_15_MET,Meta Ads,693,33,3,479,159.67
UAE_192,2024-04,MKT_UAE_192_15_LIN,LinkedIn B2B,896,56,7,673,96.14
UAE_192,2024-04,MKT_UAE_192_15_EMA,Email Marketing,3400,136,8,929,116.12
UAE_192,2024-05,MKT_UAE_192_16_GOO,Google Search,936,36,2,508,254.0
UAE_192,2024-05,MKT_UAE_192_16_MET,Meta Ads,1260,70,7,751,107.29
UAE_192,2024-05,MKT_UAE_192_16_LIN,LinkedIn B2B,936,36,4,763,190.75
UAE_192,2024-05,MKT_UAE_192_16_EMA,Email Marketing,1053,39,3,813,271.0
UAE_192,2024-06,MKT_UAE_192_17_GOO,Google Search,5488,112,7,715,102.14
UAE_192,2024-06,MKT_UAE_192_17_MET,Meta Ads,7904,304,16,1324,82.75
UAE_192,2024-06,MKT_UAE_192_17_LIN,LinkedIn B2B,1728,54,3,845,281.67
UAE_192,2024-06,MKT_UAE_192_17_EMA,Email Marketing,3696,112,7,1248,178.29
UAE_192,2024-07,MKT_UAE_192_18_GOO,Google Search,2415,105,7,1018,145.43
UAE_192,2024-07,MKT_UAE_192_18_MET,Meta Ads,1040,65,5,1110,222.0
UAE_192,2024-07,MKT_UAE_192_18_LIN,LinkedIn B2B,720,45,3,982,327.33
UAE_192,2024-07,MKT_UAE_192_18_EMA,Email Marketing,870,30,3,601,200.33
UAE_192,2024-08,MKT_UAE_192_19_GOO,Google Search,135,9,1,442,442.0
UAE_192,2024-08,MKT_UAE_192_19_MET,Meta Ads,2660,76,4,913,228.25
UAE_192,2024-08,MKT_UAE_192_19_LIN,LinkedIn B2B,1196,52,4,1037,259.25
UAE_192,2024-08,MKT_UAE_192_19_EMA,Email Marketing,900,36,3,487,162.33
UAE_192,2024-09,MKT_UAE_192_20_GOO,Google Search,4522,238,17,2340,137.65
UAE_192,2024-09,MKT_UAE_192_20_MET,Meta Ads,14256,324,27,2764,102.37
UAE_192,2024-09,MKT_UAE_192_20_LIN,LinkedIn B2B,2640,110,10,1751,175.1
UAE_192,2024-09,MKT_UAE_192_20_EMA,Email Marketing,7410,285,15,3044,202.93
UAE_192,2024-10,MKT_UAE_192_21_GOO,Google Search,1872,52,4,931,232.75
UAE_192,2024-10,MKT_UAE_192_21_MET,Meta Ads,1280,64,4,582,145.5
UAE_192,2024-10,MKT_UAE_192_21_LIN,LinkedIn B2B,1440,48,6,690,115.0
UAE_192,2024-10,MKT_UAE_192_21_EMA,Email Marketing,1625,65,5,1281,256.2
UAE_192,2024-11,MKT_UAE_192_22_GOO,Google Search,1683,99,9,1699,188.78
UAE_192,2024-11,MKT_UAE_192_22_MET,Meta Ads,2250,75,5,1283,256.6
UAE_192,2024-11,MKT_UAE_192_22_LIN,LinkedIn B2B,2640,80,10,2150,215.0
UAE_192,2024-11,MKT_UAE_192_22_EMA,Email Marketing,14076,306,18,2521,140.06
UAE_192,2024-12,MKT_UAE_192_23_GOO,Google Search,3510,195,15,1532,102.13
UAE_192,2024-12,MKT_UAE_192_23_MET,Meta Ads,2646,98,7,1445,206.43
UAE_192,2024-12,MKT_UAE_192_23_LIN,LinkedIn B2B,2240,80,8,1980,247.5
UAE_192,2024-12,MKT_UAE_192_23_EMA,Email Marketing,1716,66,6,1073,178.83
UAE_192,2025-01,MKT_UAE_192_24_GOO,Google Search,1950,75,5,996,199.2
UAE_192,2025-01,MKT_UAE_192_24_MET,Meta Ads,7826,182,13,1078,82.92
UAE_192,2025-01,MKT_UAE_192_24_LIN,LinkedIn B2B,5712,119,7,1495,213.57
UAE_192,2025-01,MKT_UAE_192_24_EMA,Email Marketing,6804,252,14,1685,120.36
UAE_192,2025-02,MKT_UAE_192_25_GOO,Google Search,2100,75,5,840,168.0
UAE_192,2025-02,MKT_UAE_192_25_MET,Meta Ads,3136,112,8,666,83.25
UAE_192,2025-02,MKT_UAE_192_25_LIN,LinkedIn B2B,2590,70,5,1164,232.8
UAE_192,2025-02,MKT_UAE_192_25_EMA,Email Marketing,2508,114,6,1265,210.83
UAE_192,2025-03,MKT_UAE_192_26_GOO,Google Search,7429,323,19,1753,92.26
UAE_192,2025-03,MKT_UAE_192_26_MET,Meta Ads,5225,209,19,1675,88.16
UAE_192,2025-03,MKT_UAE_192_26_LIN,LinkedIn B2B,3780,126,9,2144,238.22
UAE_192,2025-03,MKT_UAE_192_26_EMA,Email Marketing,952,56,4,1026,256.5
UAE_192,2025-04,MKT_UAE_192_27_GOO,Google Search,10175,275,25,3304,132.16
UAE_192,2025-04,MKT_UAE_192_27_MET,Meta Ads,4680,120,8,1606,200.75
UAE_192,2025-04,MKT_UAE_192_27_LIN,LinkedIn B2B,7917,273,21,2308,109.9
UAE_192,2025-04,MKT_UAE_192_27_EMA,Email Marketing,7820,340,34,3122,91.82
UAE_192,2025-05,MKT_UAE_192_28_GOO,Google Search,14382,799,47,4082,86.85
UAE_192,2025-05,MKT_UAE_192_28_MET,Meta Ads,11760,240,16,1858,116.12
UAE_192,2025-05,MKT_UAE_192_28_LIN,LinkedIn B2B,2520,126,7,1601,228.71
UAE_192,2025-05,MKT_UAE_192_28_EMA,Email Marketing,8008,286,22,2986,135.73
UAE_192,2025-06,MKT_UAE_192_29_GOO,Google Search,1700,100,10,872,87.2
UAE_192,2025-06,MKT_UAE_192_29_MET,Meta Ads,2975,85,5,1044,208.8
UAE_192,2025-06,MKT_UAE_192_29_LIN,LinkedIn B2B,1240,40,5,1145,229.0
UAE_192,2025-06,MKT_UAE_192_29_EMA,Email Marketing,3600,144,8,1555,194.38
UAE_192,2025-07,MKT_UAE_192_30_GOO,Google Search,2128,112,7,1367,195.29
UAE_192,2025-07,MKT_UAE_192_30_MET,Meta Ads,4032,96,8,1242,155.25
UAE_192,2025-07,MKT_UAE_192_30_LIN,LinkedIn B2B,2660,70,7,1628,232.57
UAE_192,2025-07,MKT_UAE_192_30_EMA,Email Marketing,2058,98,7,1747,249.57
UAE_192,2025-08,MKT_UAE_192_31_GOO,Google Search,2304,64,4,621,155.25
UAE_192,2025-08,MKT_UAE_192_31_MET,Meta Ads,912,48,3,870,290.0
UAE_192,2025-08,MKT_UAE_192_31_LIN,LinkedIn B2B,760,40,4,1012,253.0
UAE_192,2025-08,MKT_UAE_192_31_EMA,Email Marketing,3135,95,5,792,158.4
UAE_192,2025-09,MKT_UAE_192_32_GOO,Google Search,6669,171,9,2225,247.22
UAE_192,2025-09,MKT_UAE_192_32_MET,Meta Ads,9963,243,27,2229,82.56
UAE_192,2025-09,MKT_UAE_192_32_LIN,LinkedIn B2B,3840,120,10,2467,246.7
UAE_192,2025-09,MKT_UAE_192_32_EMA,Email Marketing,6929,169,13,2053,157.92
UAE_192,2025-10,MKT_UAE_192_33_GOO,Google Search,4680,156,12,1518,126.5
UAE_192,2025-10,MKT_UAE_192_33_MET,Meta Ads,1617,77,7,1542,220.29
UAE_192,2025-10,MKT_UAE_192_33_LIN,LinkedIn B2B,2590,70,5,1150,230.0
UAE_192,2025-10,MKT_UAE_192_33_EMA,Email Marketing,3168,198,11,1671,151.91
UAE_192,2025-11,MKT_UAE_192_34_GOO,Google Search,1188,36,3,426,142.0
UAE_192,2025-11,MKT_UAE_192_34_MET,Meta Ads,608,38,2,674,337.0
UAE_192,2025-11,MKT_UAE_192_34_LIN,LinkedIn B2B,2538,54,3,761,253.67
UAE_192,2025-11,MKT_UAE_192_34_EMA,Email Marketing,780,30,2,368,184.0
UAE_192,2025-12,MKT_UAE_192_35_GOO,Google Search,500,20,2,678,339.0
UAE_192,2025-12,MKT_UAE_192_35_MET,Meta Ads,589,19,1,398,398.0
UAE_192,2025-12,MKT_UAE_192_35_LIN,LinkedIn B2B,600,30,2,349,174.5
UAE_192,2025-12,MKT_UAE_192_35_EMA,Email Marketing,2256,48,3,486,162.0
UAE_193,2023-01,MKT_UAE_193_0_GOO,Google Search,840,40,5,1280,256.0
UAE_193,2023-01,MKT_UAE_193_0_MET,Meta Ads,3600,180,15,2647,176.47
UAE_193,2023-01,MKT_UAE_193_0_LIN,LinkedIn B2B,7695,171,9,1889,209.89
UAE_193,2023-01,MKT_UAE_193_0_EMA,Email Marketing,5200,208,13,2063,158.69
UAE_193,2023-02,MKT_UAE_193_1_GOO,Google Search,1184,32,2,617,308.5
UAE_193,2023-02,MKT_UAE_193_1_MET,Meta Ads,2088,72,4,876,219.0
UAE_193,2023-02,MKT_UAE_193_1_LIN,LinkedIn B2B,1375,55,5,1110,222.0
UAE_193,2023-02,MKT_UAE_193_1_EMA,Email Marketing,2340,60,6,974,162.33
UAE_193,2023-03,MKT_UAE_193_2_GOO,Google Search,5440,136,8,1373,171.62
UAE_193,2023-03,MKT_UAE_193_2_MET,Meta Ads,2304,128,8,1012,126.5
UAE_193,2023-03,MKT_UAE_193_2_LIN,LinkedIn B2B,2064,48,3,654,218.0
UAE_193,2023-03,MKT_UAE_193_2_EMA,Email Marketing,2430,90,6,955,159.17
UAE_193,2023-04,MKT_UAE_193_3_GOO,Google Search,5994,162,9,1488,165.33
UAE_193,2023-04,MKT_UAE_193_3_MET,Meta Ads,2200,88,8,2165,270.62
UAE_193,2023-04,MKT_UAE_193_3_LIN,LinkedIn B2B,3024,112,14,1796,128.29
UAE_193,2023-04,MKT_UAE_193_3_EMA,Email Marketing,4845,255,17,2667,156.88
UAE_193,2023-05,MKT_UAE_193_4_GOO,Google Search,5808,176,22,3417,155.32
UAE_193,2023-05,MKT_UAE_193_4_MET,Meta Ads,2912,112,7,1799,257.0
UAE_193,2023-05,MKT_UAE_193_4_LIN,LinkedIn B2B,4284,153,9,1382,153.56
UAE_193,2023-05,MKT_UAE_193_4_EMA,Email Marketing,1782,99,11,1405,127.73
UAE_193,2023-06,MKT_UAE_193_5_GOO,Google Search,2730,91,7,1084,154.86
UAE_193,2023-06,MKT_UAE_193_5_MET,Meta Ads,4560,190,10,2163,216.3
UAE_193,2023-06,MKT_UAE_193_5_LIN,LinkedIn B2B,4620,105,7,1827,261.0
UAE_193,2023-06,MKT_UAE_193_5_EMA,Email Marketing,5117,119,7,1527,218.14
UAE_193,2023-07,MKT_UAE_193_6_GOO,Google Search,22080,960,60,5179,86.32
UAE_193,2023-07,MKT_UAE_193_6_MET,Meta Ads,7680,240,15,3601,240.07
UAE_193,2023-07,MKT_UAE_193_6_LIN,LinkedIn B2B,14256,432,24,5299,220.79
UAE_193,2023-07,MKT_UAE_193_6_EMA,Email Marketing,7448,266,14,2663,190.21
UAE_193,2023-08,MKT_UAE_193_7_GOO,Google Search,2772,63,7,1335,190.71
UAE_193,2023-08,MKT_UAE_193_7_MET,Meta Ads,7614,162,9,1567,174.11
UAE_193,2023-08,MKT_UAE_193_7_LIN,LinkedIn B2B,4352,272,17,1918,112.82
UAE_193,2023-08,MKT_UAE_193_7_EMA,Email Marketing,11934,306,17,2867,168.65
UAE_193,2023-09,MKT_UAE_193_8_GOO,Google Search,1860,60,4,1019,254.75
UAE_193,2023-09,MKT_UAE_193_8_MET,Meta Ads,3240,81,9,1893,210.33
UAE_193,2023-09,MKT_UAE_193_8_LIN,LinkedIn B2B,6384,304,16,2226,139.12
UAE_193,2023-09,MKT_UAE_193_8_EMA,Email Marketing,3344,88,8,1383,172.88
UAE_193,2023-10,MKT_UAE_193_9_GOO,Google Search,7480,170,17,1416,83.29
UAE_193,2023-10,MKT_UAE_193_9_MET,Meta Ads,2639,91,7,1053,150.43
UAE_193,2023-10,MKT_UAE_193_9_LIN,LinkedIn B2B,2400,60,4,1008,252.0
UAE_193,2023-10,MKT_UAE_193_9_EMA,Email Marketing,2520,60,6,973,162.17
UAE_193,2023-11,MKT_UAE_193_10_GOO,Google Search,2112,66,6,963,160.5
UAE_193,2023-11,MKT_UAE_193_10_MET,Meta Ads,840,42,3,900,300.0
UAE_193,2023-11,MKT_UAE_193_10_LIN,LinkedIn B2B,6528,136,8,1823,227.88
UAE_193,2023-11,MKT_UAE_193_10_EMA,Email Marketing,2584,76,4,1044,261.0
UAE_193,2023-12,MKT_UAE_193_11_GOO,Google Search,8959,289,17,2857,168.06
UAE_193,2023-12,MKT_UAE_193_11_MET,Meta Ads,4774,154,11,2584,234.91
UAE_193,2023-12,MKT_UAE_193_11_LIN,LinkedIn B2B,4290,130,13,1369,105.31
UAE_193,2023-12,MKT_UAE_193_11_EMA,Email Marketing,2244,132,11,2546,231.45
UAE_193,2024-01,MKT_UAE_193_12_GOO,Google Search,1008,48,4,1100,275.0
UAE_193,2024-01,MKT_UAE_193_12_MET,Meta Ads,1392,48,4,1002,250.5
UAE_193,2024-01,MKT_UAE_193_12_LIN,LinkedIn B2B,2856,119,7,1781,254.43
UAE_193,2024-01,MKT_UAE_193_12_EMA,Email Marketing,1632,48,4,877,219.25
UAE_193,2024-02,MKT_UAE_193_13_GOO,Google Search,9212,196,14,2600,185.71
UAE_193,2024-02,MKT_UAE_193_13_MET,Meta Ads,1323,63,7,1324,189.14
UAE_193,2024-02,MKT_UAE_193_13_LIN,LinkedIn B2B,3080,140,14,1505,107.5
UAE_193,2024-02,MKT_UAE_193_13_EMA,Email Marketing,6120,170,17,2463,144.88
UAE_193,2024-03,MKT_UAE_193_14_GOO,Google Search,3128,136,17,2485,146.18
UAE_193,2024-03,MKT_UAE_193_14_MET,Meta Ads,1728,54,6,1535,255.83
UAE_193,2024-03,MKT_UAE_193_14_LIN,LinkedIn B2B,9248,272,16,1951,121.94
UAE_193,2024-03,MKT_UAE_193_14_EMA,Email Marketing,6422,169,13,1891,145.46
UAE_193,2024-04,MKT_UAE_193_15_GOO,Google Search,13912,296,37,3661,98.95
UAE_193,2024-04,MKT_UAE_193_15_MET,Meta Ads,9576,456,38,3194,84.05
UAE_193,2024-04,MKT_UAE_193_15_LIN,LinkedIn B2B,5280,160,16,2057,128.56
UAE_193,2024-04,MKT_UAE_193_15_EMA,Email Marketing,8832,192,16,3393,212.06
UAE_193,2024-05,MKT_UAE_193_16_GOO,Google Search,15120,360,24,3943,164.29
UAE_193,2024-05,MKT_UAE_193_16_MET,Meta Ads,12267,261,29,2703,93.21
UAE_193,2024-05,MKT_UAE_193_16_LIN,LinkedIn B2B,2700,180,12,2262,188.5
UAE_193,2024-05,MKT_UAE_193_16_EMA,Email Marketing,6688,176,11,2343,213.0
UAE_193,2024-06,MKT_UAE_193_17_GOO,Google Search,8448,176,11,1436,130.55
UAE_193,2024-06,MKT_UAE_193_17_MET,Meta Ads,5940,132,12,970,80.83
UAE_193,2024-06,MKT_UAE_193_17_LIN,LinkedIn B2B,2805,85,5,974,194.8
UAE_193,2024-06,MKT_UAE_193_17_EMA,Email Marketing,3060,85,5,1040,208.0
UAE_193,2024-07,MKT_UAE_193_18_GOO,Google Search,4840,220,20,4580,229.0
UAE_193,2024-07,MKT_UAE_193_18_MET,Meta Ads,11424,408,24,5683,236.79
UAE_193,2024-07,MKT_UAE_193_18_LIN,LinkedIn B2B,8910,198,22,3087,140.32
UAE_193,2024-07,MKT_UAE_193_18_EMA,Email Marketing,22080,480,32,4233,132.28
UAE_193,2024-08,MKT_UAE_193_19_GOO,Google Search,11718,378,27,3131,115.96
UAE_193,2024-08,MKT_UAE_193_19_MET,Meta Ads,3850,110,11,1663,151.18
UAE_193,2024-08,MKT_UAE_193_19_LIN,LinkedIn B2B,10800,432,27,3318,122.89
UAE_193,2024-08,MKT_UAE_193_19_EMA,Email Marketing,12672,576,32,3124,97.62
UAE_193,2024-09,MKT_UAE_193_20_GOO,Google Search,7942,209,11,1545,140.45
UAE_193,2024-09,MKT_UAE_193_20_MET,Meta Ads,15093,351,27,3433,127.15
UAE_193,2024-09,MKT_UAE_193_20_LIN,LinkedIn B2B,4560,120,12,1790,149.17
UAE_193,2024-09,MKT_UAE_193_20_EMA,Email Marketing,18900,420,30,2624,87.47
UAE_193,2024-10,MKT_UAE_193_21_GOO,Google Search,4356,132,11,2268,206.18
UAE_193,2024-10,MKT_UAE_193_21_MET,Meta Ads,4158,154,11,2534,230.36
UAE_193,2024-10,MKT_UAE_193_21_LIN,LinkedIn B2B,7011,171,9,1779,197.67
UAE_193,2024-10,MKT_UAE_193_21_EMA,Email Marketing,2592,144,18,3672,204.0
UAE_193,2024-11,MKT_UAE_193_22_GOO,Google Search,1440,80,10,1865,186.5
UAE_193,2024-11,MKT_UAE_193_22_MET,Meta Ads,2394,126,14,2173,155.21
UAE_193,2024-11,MKT_UAE_193_22_LIN,LinkedIn B2B,5145,105,7,1362,194.57
UAE_193,2024-11,MKT_UAE_193_22_EMA,Email Marketing,3094,182,14,1755,125.36
UAE_193,2024-12,MKT_UAE_193_23_GOO,Google Search,2660,76,4,1086,271.5
UAE_193,2024-12,MKT_UAE_193_23_MET,Meta Ads,832,52,4,1066,266.5
UAE_193,2024-12,MKT_UAE_193_23_LIN,LinkedIn B2B,2484,108,9,1515,168.33
UAE_193,2024-12,MKT_UAE_193_23_EMA,Email Marketing,3325,95,5,1191,238.2
UAE_193,2025-01,MKT_UAE_193_24_GOO,Google Search,3528,72,9,1271,141.22
UAE_193,2025-01,MKT_UAE_193_24_MET,Meta Ads,7790,190,10,1993,199.3
UAE_193,2025-01,MKT_UAE_193_24_LIN,LinkedIn B2B,4797,117,9,1833,203.67
UAE_193,2025-01,MKT_UAE_193_24_EMA,Email Marketing,1872,72,8,958,119.75
UAE_193,2025-02,MKT_UAE_193_25_GOO,Google Search,7220,190,10,2531,253.1
UAE_193,2025-02,MKT_UAE_193_25_MET,Meta Ads,5780,289,17,2722,160.12
UAE_193,2025-02,MKT_UAE_193_25_LIN,LinkedIn B2B,5225,209,19,2813,148.05
UAE_193,2025-02,MKT_UAE_193_25_EMA,Email Marketing,15480,360,20,3037,151.85
UAE_193,2025-03,MKT_UAE_193_26_GOO,Google Search,12716,289,17,2089,122.88
UAE_193,2025-03,MKT_UAE_193_26_MET,Meta Ads,4320,90,10,2133,213.3
UAE_193,2025-03,MKT_UAE_193_26_LIN,LinkedIn B2B,3680,80,10,2068,206.8
UAE_193,2025-03,MKT_UAE_193_26_EMA,Email Marketing,2958,102,6,1723,287.17
UAE_193,2025-04,MKT_UAE_193_27_GOO,Google Search,4446,171,9,784,87.11
UAE_193,2025-04,MKT_UAE_193_27_MET,Meta Ads,1800,72,8,749,93.62
UAE_193,2025-04,MKT_UAE_193_27_LIN,LinkedIn B2B,1425,75,5,939,187.8
UAE_193,2025-04,MKT_UAE_193_27_EMA,Email Marketing,3198,78,6,837,139.5
UAE_193,2025-05,MKT_UAE_193_28_GOO,Google Search,7140,210,15,1528,101.87
UAE_193,2025-05,MKT_UAE_193_28_MET,Meta Ads,2530,110,10,1963,196.3
UAE_193,2025-05,MKT_UAE_193_28_LIN,LinkedIn B2B,3762,99,9,1109,123.22
UAE_193,2025-05,MKT_UAE_193_28_EMA,Email Marketing,5488,112,7,1771,253.0
UAE_193,2025-06,MKT_UAE_193_29_GOO,Google Search,3290,70,7,1669,238.43
UAE_193,2025-06,MKT_UAE_193_29_MET,Meta Ads,4284,119,7,1293,184.71
UAE_193,2025-06,MKT_UAE_193_29_LIN,LinkedIn B2B,5330,130,13,2489,191.46
UAE_193,2025-06,MKT_UAE_193_29_EMA,Email Marketing,5096,104,8,1402,175.25
UAE_193,2025-07,MKT_UAE_193_30_GOO,Google Search,30456,846,47,4476,95.23
UAE_193,2025-07,MKT_UAE_193_30_MET,Meta Ads,5525,325,25,2709,108.36
UAE_193,2025-07,MKT_UAE_193_30_LIN,LinkedIn B2B,6885,459,27,2281,84.48
UAE_193,2025-07,MKT_UAE_193_30_EMA,Email Marketing,14268,348,29,5353,184.59
UAE_193,2025-08,MKT_UAE_193_31_GOO,Google Search,10752,336,28,3242,115.79
UAE_193,2025-08,MKT_UAE_193_31_MET,Meta Ads,14520,330,30,3583,119.43
UAE_193,2025-08,MKT_UAE_193_31_LIN,LinkedIn B2B,12852,306,17,3171,186.53
UAE_193,2025-08,MKT_UAE_193_31_EMA,Email Marketing,8568,204,17,2690,158.24
UAE_193,2025-09,MKT_UAE_193_32_GOO,Google Search,5040,336,21,3906,186.0
UAE_193,2025-09,MKT_UAE_193_32_MET,Meta Ads,15180,330,22,2571,116.86
UAE_193,2025-09,MKT_UAE_193_32_LIN,LinkedIn B2B,14520,330,22,2485,112.95
UAE_193,2025-09,MKT_UAE_193_32_EMA,Email Marketing,1656,72,8,2019,252.38
UAE_193,2025-10,MKT_UAE_193_33_GOO,Google Search,7252,196,14,2048,146.29
UAE_193,2025-10,MKT_UAE_193_33_MET,Meta Ads,2808,72,8,1094,136.75
UAE_193,2025-10,MKT_UAE_193_33_LIN,LinkedIn B2B,4598,121,11,1458,132.55
UAE_193,2025-10,MKT_UAE_193_33_EMA,Email Marketing,3465,99,9,1770,196.67
UAE_193,2025-11,MKT_UAE_193_34_GOO,Google Search,3960,120,15,2844,189.6
UAE_193,2025-11,MKT_UAE_193_34_MET,Meta Ads,1856,64,8,1579,197.38
UAE_193,2025-11,MKT_UAE_193_34_LIN,LinkedIn B2B,2736,171,19,1640,86.32
UAE_193,2025-11,MKT_UAE_193_34_EMA,Email Marketing,7395,255,15,1964,130.93
UAE_193,2025-12,MKT_UAE_193_35_GOO,Google Search,13455,299,23,2138,92.96
UAE_193,2025-12,MKT_UAE_193_35_MET,Meta Ads,1976,76,4,1088,272.0
