business_id,industry,emirate,month,employees,leads,qualified_leads,customers,conversion_rate,marketing_spend,sales_revenue,operating_cost,gross_profit,net_profit,avg_order_value,customer_acquisition_cost,repeat_customers,churn_rate,website_visits,enquiries,sales_calls,deals_closed,cash_balance
UAE_176,Services,Abu Dhabi,2023-03,7,83,35,2,3.02,11645,2014,13047,-11033,-9487,1089.37,5822.5,0,7.51,747,49,20,2,189026
UAE_176,Services,Abu Dhabi,2023-04,7,77,30,1,2.11,10062,1468,11143,-9675,-7401,1433.6,10062.0,0,4.47,847,46,19,1,181625
UAE_176,Services,Abu Dhabi,2023-05,7,58,20,1,3.31,11384,2860,13560,-10700,-8486,2543.21,11384.0,0,7.76,464,34,14,1,173139
UAE_176,Services,Abu Dhabi,2023-06,7,28,12,1,3.75,3649,2926,5771,-2845,-2284,2434.06,3649.0,0,6.58,224,16,7,1,170855
UAE_176,Services,Abu Dhabi,2023-07,7,57,21,1,2.84,8724,3366,11289,-7923,-6861,2722.23,8724.0,0,2.82,627,34,14,1,163994
UAE_176,Services,Abu Dhabi,2023-08,7,96,38,3,3.66,13115,4140,16336,-12196,-9941,1130.72,4371.67,0,3.84,768,57,24,3,154053
UAE_176,Services,Abu Dhabi,2023-09,7,27,9,1,2.48,4025,4755,7091,-2336,-1820,4100.16,4025.0,0,6.57,162,16,6,1,152233
UAE_176,Services,Abu Dhabi,2023-10,7,33,15,1,3.6,6791,1528,7979,-6451,-5443,1425.76,6791.0,0,4.72,198,19,8,1,146790
UAE_176,Services,Abu Dhabi,2023-11,7,47,21,1,2.31,7768,2625,9328,-6703,-5625,2671.29,7768.0,0,2.44,329,28,11,1,141165
UAE_176,Services,Abu Dhabi,2023-12,7,28,11,1,3.29,4017,2516,5770,-3254,-2896,2740.31,4017.0,0,2.36,308,16,7,1,138269
UAE_176,Services,Abu Dhabi,2024-01,7,25,9,1,1.54,3135,2852,4715,-1863,-1522,3173.54,3135.0,0,3.11,250,15,6,1,136747
UAE_176,Services,Abu Dhabi,2024-02,7,61,24,1,2.55,7171,1545,8220,-6675,-5500,1658.85,7171.0,0,5.87,610,36,15,1,131247
UAE_176,Services,Abu Dhabi,2024-03,7,25,10,1,3.2,3044,3050,5263,-2213,-1681,3014.77,3044.0,0,5.94,275,15,6,1,129566
UAE_176,Services,Abu Dhabi,2024-04,7,95,41,3,3.22,9566,8660,14430,-5770,-4707,2577.51,3188.67,0,4.93,855,57,23,3,124859
UAE_176,Services,Abu Dhabi,2024-05,7,35,15,1,3.71,8650,2748,10412,-7664,-6279,2235.67,8650.0,0,3.71,315,21,8,1,118580
UAE_176,Services,Abu Dhabi,2024-06,7,47,15,1,1.64,5728,2838,7339,-4501,-3989,2161.37,5728.0,0,7.02,329,28,11,1,114591
UAE_176,Services,Abu Dhabi,2024-07,7,24,8,1,2.91,4367,4609,7135,-2526,-2100,3414.64,4367.0,0,4.8,216,14,6,1,112491
UAE_176,Services,Abu Dhabi,2024-08,7,35,11,1,2.55,5242,4487,8474,-3987,-3050,3370.06,5242.0,0,3.14,210,21,8,1,109441
UAE_176,Services,Abu Dhabi,2024-09,7,80,37,3,3.8,9572,7693,15377,-7684,-5868,2028.19,3190.67,0,5.83,720,48,20,3,103573
UAE_176,Services,Abu Dhabi,2024-10,7,88,40,2,2.49,11120,8703,16846,-8143,-7221,3726.0,5560.0,0,3.31,968,52,22,2,96352
UAE_176,Services,Abu Dhabi,2024-11,7,94,32,2,2.84,10541,8531,15960,-7429,-5958,3985.86,5270.5,0,5.54,658,56,23,2,90394
UAE_176,Services,Abu Dhabi,2024-12,7,36,17,1,3.38,4182,2164,5481,-3317,-2531,2165.69,4182.0,0,7.37,216,21,9,1,87863
UAE_176,Services,Abu Dhabi,2025-01,7,63,26,2,3.94,7933,4838,11042,-6204,-4976,2474.84,3966.5,0,3.24,693,37,15,2,82887
UAE_176,Services,Abu Dhabi,2025-02,7,35,15,1,2.48,5357,3545,7964,-4419,-3627,3499.72,5357.0,0,5.73,385,21,8,1,79260
UAE_176,Services,Abu Dhabi,2025-03,7,27,12,1,1.69,3301,1164,4180,-3016,-2288,1059.11,3301.0,0,4.64,270,16,6,1,76972
UAE_176,Services,Abu Dhabi,2025-04,7,50,23,1,2.02,8173,3753,11023,-7270,-5994,3087.02,8173.0,0,2.31,350,30,12,1,70978
UAE_176,Services,Abu Dhabi,2025-05,7,39,14,1,2.89,3295,4215,5782,-1567,-1248,3159.74,3295.0,0,5.58,429,23,9,1,69730
UAE_176,Services,Abu Dhabi,2025-06,7,63,23,1,2.46,9328,5028,12208,-7180,-6043,3530.79,9328.0,0,5.98,441,37,15,1,63687
UAE_176,Services,Abu Dhabi,2025-07,7,64,24,1,2.03,14348,1869,15536,-13667,-12088,1277.54,14348.0,0,7.15,576,38,16,1,51599
UAE_176,Services,Abu Dhabi,2025-08,7,82,32,2,3.03,12322,7903,16734,-8831,-7448,2739.51,6161.0,0,3.14,656,49,20,2,44151
UAE_176,Services,Abu Dhabi,2025-09,7,11,3,1,2.76,3447,2929,5148,-2219,-1711,2139.53,3447.0,0,5.17,121,6,2,1,42440
UAE_176,Services,Abu Dhabi,2025-10,7,48,14,1,2.58,8520,1360,9382,-8022,-6550,1076.33,8520.0,0,5.45,288,28,12,1,35890
UAE_176,Services,Abu Dhabi,2025-11,7,48,14,1,2.04,5802,4001,8652,-4651,-3954,3457.0,5802.0,0,4.17,384,28,12,1,31936
UAE_176,Services,Abu Dhabi,2025-12,7,58,27,1,1.72,10694,3011,12835,-9824,-8588,2787.5,10694.0,0,2.59,580,34,14,1,23348
UAE_177,Manufacturing,Dubai,2023-01,23,101,44,3,3.75,14843,9474,21693,-12219,-10280,3851.39,4947.67,0,7.21,606,60,25,3,521055
UAE_177,Manufacturing,Dubai,2023-02,23,115,56,4,3.63,15073,29577,34871,-5294,-4077,8690.47,3768.25,0,2.07,690,69,28,4,516978
UAE_177,Manufacturing,Dubai,2023-03,23,173,75,5,2.56,38393,52832,72223,-19391,-17358,11428.63,9598.25,1,3.62,1384,103,43,4,499620
UAE_177,Manufacturing,Dubai,2023-04,23,118,52,3,2.86,17616,22002,33371,-11369,-9950,7162.24,5872.0,0,5.69,826,70,29,3,489670
UAE_177,Manufacturing,Dubai,2023-05,23,111,53,3,3.07,19381,12673,27844,-15171,-12165,3755.65,6460.33,0,2.08,888,66,27,3,477505
UAE_177,Manufacturing,Dubai,2023-06,23,317,104,14,3.43,32681,96291,95892,399,309,5721.54,3268.1,4,6.1,1902,190,79,10,477814
UAE_177,Manufacturing,Dubai,2023-07,23,463,178,8,1.58,53840,42419,82476,-40057,-31067,4287.79,7691.43,1,5.54,4167,277,115,7,446747
UAE_177,Manufacturing,Dubai,2023-08,23,263,129,12,3.72,40438,168967,148352,20615,18126,11535.7,4493.11,3,3.72,2104,157,65,9,464873
UAE_177,Manufacturing,Dubai,2023-09,23,231,81,7,2.21,26316,77172,83491,-6319,-5270,9505.96,5263.2,2,2.27,1386,138,57,5,459603
UAE_177,Manufacturing,Dubai,2023-10,23,206,78,3,1.7,31330,14237,41134,-26897,-22012,4427.16,10443.33,0,3.02,1854,123,51,3,437591
UAE_177,Manufacturing,Dubai,2023-11,23,228,113,10,3.2,27644,89237,77867,11370,9623,9079.97,3949.14,3,5.82,2052,136,57,7,447214
UAE_177,Manufacturing,Dubai,2023-12,23,320,130,10,2.67,35750,101069,110647,-9578,-7576,11004.99,4468.75,2,6.74,2560,192,80,8,439638
UAE_177,Manufacturing,Dubai,2024-01,23,72,34,2,3.1,9739,10159,16663,-6504,-4962,5652.22,4869.5,0,7.42,432,43,18,2,434676
UAE_177,Manufacturing,Dubai,2024-02,23,166,70,6,3.31,26718,46355,60755,-14400,-11572,8290.47,5343.6,1,6.38,1494,99,41,5,423104
UAE_177,Manufacturing,Dubai,2024-03,23,204,92,6,2.79,27526,72660,75187,-2527,-2149,11967.44,5505.2,1,4.6,1428,122,51,5,420955
UAE_177,Manufacturing,Dubai,2024-04,23,170,57,3,1.93,18524,38263,44264,-6001,-4602,11387.81,6174.67,0,2.02,1360,102,42,3,416353
UAE_177,Manufacturing,Dubai,2024-05,23,427,208,9,2.01,47069,139399,138350,1049,920,12597.45,5883.62,1,5.8,2989,256,106,8,417273
UAE_177,Manufacturing,Dubai,2024-06,23,279,122,5,1.56,42091,70703,85428,-14725,-12331,10769.1,10522.75,1,5.86,3069,167,69,4,404942
UAE_177,Manufacturing,Dubai,2024-07,23,69,31,2,3.13,12456,14191,21714,-7523,-5696,5256.37,6228.0,0,7.36,483,41,17,2,399246
UAE_177,Manufacturing,Dubai,2024-08,23,286,115,5,1.58,35171,88827,92489,-3662,-3039,13341.75,8792.75,1,4.96,2288,171,71,4,396207
UAE_177,Manufacturing,Dubai,2024-09,23,117,36,2,2.44,18634,22679,32583,-9904,-7775,8968.48,9317.0,0,6.77,702,70,29,2,388432
UAE_177,Manufacturing,Dubai,2024-10,23,173,76,2,1.62,25108,10382,32918,-22536,-17126,4444.47,12554.0,0,7.98,1211,103,43,2,371306
UAE_177,Manufacturing,Dubai,2024-11,23,158,64,8,3.92,27730,79472,79240,232,179,9282.82,4621.67,2,6.74,1106,94,39,6,371485
UAE_177,Manufacturing,Dubai,2024-12,23,81,25,1,2.12,13480,5096,16438,-11342,-9537,5099.06,13480.0,0,3.3,891,48,20,1,361948
UAE_177,Manufacturing,Dubai,2025-01,23,58,27,2,3.65,8006,20186,21550,-1364,-1142,10326.16,4003.0,0,2.32,522,34,14,2,360806
UAE_177,Manufacturing,Dubai,2025-02,23,149,61,7,3.38,17176,61313,62422,-1109,-958,8647.16,3435.2,2,2.26,1639,89,37,5,359848
UAE_177,Manufacturing,Dubai,2025-03,23,149,69,4,2.54,26780,20622,41041,-20419,-17182,4689.94,8926.67,1,6.21,1639,89,37,3,342666
UAE_177,Manufacturing,Dubai,2025-04,23,360,121,7,1.61,44333,117205,133743,-16538,-12878,13769.45,8866.6,2,6.58,3240,216,90,5,329788
UAE_177,Manufacturing,Dubai,2025-05,23,62,25,1,3.01,11733,9183,17011,-7828,-6326,6883.07,11733.0,0,7.25,682,37,15,1,323462
UAE_177,Manufacturing,Dubai,2025-06,23,277,112,10,3.2,43737,178127,154314,23813,19381,12508.52,5467.12,2,6.7,1662,166,69,8,342843
UAE_177,Manufacturing,Dubai,2025-07,23,64,21,2,3.42,13552,31278,35196,-3918,-3389,10688.38,6776.0,0,4.7,704,38,16,2,339454
UAE_177,Manufacturing,Dubai,2025-08,23,111,42,5,3.61,15680,92117,78393,13724,11164,12771.56,3920.0,1,3.77,1110,66,27,4,350618
UAE_177,Manufacturing,Dubai,2025-09,23,316,107,4,1.52,40402,49469,70241,-20772,-17152,9033.57,10100.5,0,3.52,1896,189,79,4,333466
UAE_177,Manufacturing,Dubai,2025-10,23,455,223,17,3.1,38976,209561,159926,49635,44404,9752.47,2784.0,3,2.21,4095,273,113,14,377870
UAE_177,Manufacturing,Dubai,2025-11,23,80,36,1,1.64,16403,5890,20942,-15052,-13096,5089.29,16403.0,0,7.85,880,48,20,1,364774
UAE_177,Manufacturing,Dubai,2025-12,23,244,94,10,3.95,37776,42602,67945,-25343,-21370,3942.98,4197.33,1,5.69,2196,146,61,9,343404
UAE_178,Services,Ras Al Khaimah,2023-01,5,41,18,1,3.3,6187,1949,7599,-5650,-5014,2377.28,6187.0,0,6.87,451,24,10,1,130950
UAE_178,Services,Ras Al Khaimah,2023-02,5,10,3,1,3.63,1725,1667,2825,-1158,-938,1959.6,1725.0,0,7.05,100,6,2,1,130012
UAE_178,Services,Ras Al Khaimah,2023-03,5,51,16,1,1.92,7191,2064,8752,-6688,-5186,2232.54,7191.0,0,4.81,561,30,12,1,124826
UAE_178,Services,Ras Al Khaimah,2023-04,5,28,12,1,3.89,4148,1270,5130,-3860,-3007,1240.76,4148.0,0,7.93,224,16,7,1,121819
UAE_178,Services,Ras Al Khaimah,2023-05,5,17,6,1,3.2,3030,3143,5394,-2251,-1956,2794.68,3030.0,0,4.01,119,10,4,1,119863
UAE_178,Services,Ras Al Khaimah,2023-06,5,31,11,1,2.27,4557,3550,7140,-3590,-2717,2953.27,4557.0,0,4.72,217,18,7,1,117146
UAE_178,Services,Ras Al Khaimah,2023-07,5,55,26,1,3.24,11158,2443,12861,-10418,-7816,1975.56,11158.0,0,3.58,550,33,13,1,109330
UAE_178,Services,Ras Al Khaimah,2023-08,5,57,24,1,3.14,9763,2701,11790,-9089,-7505,2213.37,9763.0,0,2.81,513,34,14,1,101825
UAE_178,Services,Ras Al Khaimah,2023-09,5,12,4,1,3.69,2274,1896,3327,-1431,-1185,1634.83,2274.0,0,3.26,72,7,3,1,100640
UAE_178,Services,Ras Al Khaimah,2023-10,5,37,13,1,1.97,6027,1444,6880,-5436,-4347,1347.18,6027.0,0,6.89,370,22,9,1,96293
UAE_178,Services,Ras Al Khaimah,2023-11,5,37,11,1,2.43,4987,1792,6097,-4305,-3240,1824.06,4987.0,0,6.57,370,22,9,1,93053
UAE_178,Services,Ras Al Khaimah,2023-12,5,51,20,1,2.49,8040,1112,8770,-7658,-5850,1210.92,8040.0,0,7.02,357,30,12,1,87203
UAE_178,Services,Ras Al Khaimah,2024-01,5,55,21,1,2.35,4752,1005,5352,-4347,-3774,1118.67,4752.0,0,5.11,330,33,13,1,83429
UAE_178,Services,Ras Al Khaimah,2024-02,5,40,12,1,3.11,7363,838,7891,-7053,-5585,899.36,7363.0,0,2.35,280,24,10,1,77844
UAE_178,Services,Ras Al Khaimah,2024-03,5,36,15,1,2.85,5421,1306,6334,-5028,-4071,1290.85,5421.0,0,7.75,360,21,9,1,73773
UAE_178,Services,Ras Al Khaimah,2024-04,5,39,19,1,1.51,6436,2515,7841,-5326,-4560,2246.03,6436.0,0,6.74,234,23,9,1,69213
UAE_178,Services,Ras Al Khaimah,2024-05,5,26,10,1,1.87,6075,934,6591,-5657,-4329,759.67,6075.0,0,4.65,208,15,6,1,64884
UAE_178,Services,Ras Al Khaimah,2024-06,5,71,34,1,2.6,9035,1573,9936,-8363,-7131,1198.47,9035.0,0,3.98,639,42,17,1,57753
UAE_178,Services,Ras Al Khaimah,2024-07,5,90,28,2,2.6,11335,4241,14519,-10278,-8814,1570.88,5667.5,0,6.03,900,54,22,2,48939
UAE_178,Services,Ras Al Khaimah,2024-08,5,27,12,1,2.92,3299,1859,4339,-2480,-2042,1396.79,3299.0,0,2.6,297,16,6,1,46897
UAE_178,Services,Ras Al Khaimah,2024-09,5,70,23,2,3.13,8701,4351,11261,-6910,-5848,1720.58,4350.5,0,5.75,770,42,17,2,41049
UAE_178,Services,Ras Al Khaimah,2024-10,5,45,17,1,2.77,6739,1676,7737,-6061,-4749,1435.19,6739.0,0,7.17,315,27,11,1,36300
UAE_178,Services,Ras Al Khaimah,2024-11,5,32,15,1,3.39,4995,869,5631,-4762,-4045,812.35,4995.0,0,4.83,224,19,8,1,32255
UAE_178,Services,Ras Al Khaimah,2024-12,5,47,14,1,2.3,6940,2987,8603,-5616,-4777,2989.68,6940.0,0,2.63,517,28,11,1,27478
UAE_178,Services,Ras Al Khaimah,2025-01,5,83,35,1,2.1,7924,2249,9437,-7188,-6428,2301.41,7924.0,0,5.36,830,49,20,1,21050
UAE_178,Services,Ras Al Khaimah,2025-02,5,14,4,1,2.11,2474,1163,3330,-2167,-1684,1149.01,2474.0,0,4.88,112,8,3,1,19366
UAE_178,Services,Ras Al Khaimah,2025-03,5,51,22,1,3.3,6050,2053,7291,-5238,-4528,1868.34,6050.0,0,3.95,459,30,12,1,14838
UAE_178,Services,Ras Al Khaimah,2025-04,5,28,13,1,3.87,3873,3509,6498,-2989,-2434,2885.77,3873.0,0,3.51,168,16,7,1,12404
UAE_178,Services,Ras Al Khaimah,2025-05,5,37,15,1,1.52,8476,3288,10356,-7068,-5430,2464.5,8476.0,0,4.66,333,22,9,1,6974
UAE_178,Services,Ras Al Khaimah,2025-06,5,24,9,1,3.91,3349,3433,5917,-2484,-2178,2411.32,3349.0,0,6.72,240,14,6,1,4796
UAE_178,Services,Ras Al Khaimah,2025-07,5,67,20,2,3.81,11625,6475,15888,-9413,-8456,2212.92,5812.5,0,7.98,737,40,16,2,-3660
UAE_178,Services,Ras Al Khaimah,2025-08,5,39,16,1,2.18,6891,3195,9129,-5934,-4796,2215.04,6891.0,0,4.06,351,23,9,1,-8456
UAE_178,Services,Ras Al Khaimah,2025-09,5,63,29,1,1.55,8748,1684,9875,-8191,-6801,1230.68,8748.0,0,2.16,630,37,15,1,-15257
UAE_178,Services,Ras Al Khaimah,2025-10,5,41,17,1,1.93,7209,3384,9574,-6190,-4750,2677.36,7209.0,0,7.48,287,24,10,1,-20007
UAE_178,Services,Ras Al Khaimah,2025-11,5,47,18,1,2.96,8737,977,9349,-8372,-7049,844.5,8737.0,0,2.65,329,28,11,1,-27056
UAE_178,Services,Ras Al Khaimah,2025-12,5,36,14,1,3.19,5354,1398,6126,-4728,-3991,1294.03,5354.0,0,3.73,324,21,9,1,-31047
UAE_179,Retail,Sharjah,2023-01,8,47,16,1,2.71,9170,3361,11278,-7917,-6432,4099.23,9170.0,0,6.24,329,28,11,1,192212
UAE_179,Retail,Sharjah,2023-02,8,55,26,2,3.73,10871,7106,16296,-9190,-7663,4175.8,5435.5,0,6.94,440,33,13,2,184549
UAE_179,Retail,Sharjah,2023-03,8,45,17,1,2.46,5862,1417,6861,-5444,-4268,1533.08,5862.0,0,3.88,315,27,11,1,180281
UAE_179,Retail,Sharjah,2023-04,8,40,14,1,3.6,5626,1291,6364,-5073,-4348,1261.61,5626.0,0,4.22,360,24,10,1,175933
UAE_179,Retail,Sharjah,2023-05,8,84,30,2,2.41,14623,7774,20530,-12756,-9849,3455.71,7311.5,0,3.24,672,50,21,2,166084
UAE_179,Retail,Sharjah,2023-06,8,107,50,2,2.4,13793,3389,16147,-12758,-10692,1410.0,6896.5,0,5.55,1177,64,26,2,155392
UAE_179,Retail,Sharjah,2023-07,8,67,23,2,3.31,10650,11035,19066,-8031,-6730,4461.79,5325.0,0,5.34,603,40,16,2,148662
UAE_179,Retail,Sharjah,2023-08,8,147,56,3,2.59,13460,9049,18584,-9535,-8284,2471.35,4486.67,0,4.52,1176,88,36,3,140378
UAE_179,Retail,Sharjah,2023-09,8,124,42,2,2.08,13197,3592,15534,-11942,-9944,1548.98,6598.5,0,5.83,1116,74,31,2,130434
UAE_179,Retail,Sharjah,2023-10,8,162,61,4,2.82,14257,13984,24603,-10619,-8569,3261.4,3564.25,0,7.66,972,97,40,4,121865
UAE_179,Retail,Sharjah,2023-11,8,130,54,2,1.55,14499,8868,21176,-12308,-10395,4511.79,7249.5,0,3.25,1300,78,32,2,111470
UAE_179,Retail,Sharjah,2023-12,8,54,26,1,2.66,5795,4137,8159,-4022,-3205,4505.23,5795.0,0,6.21,540,32,13,1,108265
UAE_179,Retail,Sharjah,2024-01,8,100,49,4,3.27,11446,12054,19076,-7022,-5577,3353.18,3815.33,1,2.4,600,60,25,3,102688
UAE_179,Retail,Sharjah,2024-02,8,63,31,1,2.99,11432,1141,12260,-11119,-8357,1224.87,11432.0,0,6.2,567,37,15,1,94331
UAE_179,Retail,Sharjah,2024-03,8,65,24,2,3.27,13735,7637,18097,-10460,-8204,3773.79,6867.5,0,2.9,390,39,16,2,86127
UAE_179,Retail,Sharjah,2024-04,8,47,15,1,1.82,7852,2456,9532,-7076,-6163,2192.87,7852.0,0,7.95,329,28,11,1,79964
UAE_179,Retail,Sharjah,2024-05,8,31,9,1,2.11,4568,5413,7885,-2472,-2018,4402.96,4568.0,0,4.63,310,18,7,1,77946
UAE_179,Retail,Sharjah,2024-06,8,47,17,1,2.05,7668,2840,9700,-6860,-6162,2163.07,7668.0,0,7.45,423,28,11,1,71784
UAE_179,Retail,Sharjah,2024-07,8,117,36,2,2.02,18862,10017,25244,-15227,-13191,3710.39,9431.0,0,5.69,702,70,29,2,58593
UAE_179,Retail,Sharjah,2024-08,8,37,11,1,2.51,3760,1854,5032,-3178,-2414,1392.71,3760.0,0,6.95,333,22,9,1,56179
UAE_179,Retail,Sharjah,2024-09,8,98,47,2,2.83,14056,7453,18843,-11390,-10116,2947.25,7028.0,0,7.6,1078,58,24,2,46063
UAE_179,Retail,Sharjah,2024-10,8,52,16,1,2.45,8610,3150,10922,-7772,-6648,2697.36,8610.0,0,4.44,468,31,13,1,39415
UAE_179,Retail,Sharjah,2024-11,8,53,23,1,2.62,5199,3561,7350,-3789,-2886,3327.61,5199.0,0,2.95,371,31,13,1,36529
UAE_179,Retail,Sharjah,2024-12,8,19,8,1,1.67,4895,3557,7399,-3842,-3259,3559.64,4895.0,0,5.41,171,11,4,1,33270
UAE_179,Retail,Sharjah,2025-01,8,50,23,1,3.71,4917,4457,7695,-3238,-2787,4559.98,4917.0,0,6.05,450,30,12,1,30483
UAE_179,Retail,Sharjah,2025-02,8,83,27,2,2.64,13375,5870,17077,-11207,-9991,2897.75,6687.5,0,5.27,747,49,20,2,20492
UAE_179,Retail,Sharjah,2025-03,8,76,37,2,3.92,11195,9096,16958,-7862,-6487,4137.54,5597.5,0,7.76,684,45,19,2,14005
UAE_179,Retail,Sharjah,2025-04,8,42,20,1,3.01,5140,1488,6135,-4647,-4072,1223.85,5140.0,0,6.57,462,25,10,1,9933
UAE_179,Retail,Sharjah,2025-05,8,51,21,1,1.75,9470,3853,12354,-8501,-6782,2888.07,9470.0,0,6.53,459,30,12,1,3151
UAE_179,Retail,Sharjah,2025-06,8,86,42,1,1.95,12919,1866,14243,-12377,-10768,1310.59,12919.0,0,5.6,860,51,21,1,-7617
UAE_179,Retail,Sharjah,2025-07,8,89,26,2,2.82,17832,3877,20830,-16953,-15200,1324.98,8916.0,0,2.47,534,53,22,2,-22817
UAE_179,Retail,Sharjah,2025-08,8,97,41,2,3.02,12362,9718,19434,-9716,-8526,3368.56,6181.0,0,2.11,679,58,24,2,-31343
UAE_179,Retail,Sharjah,2025-09,8,98,39,4,3.89,11274,23578,25668,-2090,-1683,4305.64,3758.0,1,2.53,882,58,24,3,-33026
UAE_179,Retail,Sharjah,2025-10,8,37,16,1,3.44,10016,2396,11820,-9424,-7607,1895.77,10016.0,0,3.74,407,22,9,1,-40633
UAE_179,Retail,Sharjah,2025-11,8,62,28,2,3.84,8998,10763,17054,-6291,-4828,4649.21,4499.0,0,2.76,620,37,15,2,-45461
UAE_179,Retail,Sharjah,2025-12,8,18,6,1,3.26,2731,4663,6194,-1531,-1363,4316.23,2731.0,0,3.99,108,10,4,1,-46824
UAE_180,Services,Dubai,2023-01,6,62,29,2,3.56,8292,5269,11698,-6429,-5661,3213.04,4146.0,0,4.52,682,37,15,2,104525
UAE_180,Services,Dubai,2023-02,6,50,16,1,2.62,7097,1057,7869,-6812,-5193,1242.69,7097.0,0,2.95,300,30,12,1,99332
UAE_180,Services,Dubai,2023-03,6,97,45,2,2.13,10185,2470,11652,-9182,-6886,1336.11,5092.5,0,7.52,679,58,24,2,92446
UAE_180,Services,Dubai,2023-04,6,60,27,1,2.29,8701,1902,10164,-8262,-6850,1858.39,8701.0,0,4.46,420,36,15,1,85596
UAE_180,Services,Dubai,2023-05,6,92,29,3,3.58,11966,6174,15515,-9341,-7764,1829.65,3988.67,0,7.13,552,55,23,3,77832
UAE_180,Services,Dubai,2023-06,6,65,24,1,2.26,10777,1087,11390,-10303,-8481,905.02,10777.0,0,7.63,390,39,16,1,69351
UAE_180,Services,Dubai,2023-07,6,89,31,2,3.18,10704,2937,12602,-9665,-7944,1187.58,5352.0,0,4.59,712,53,22,2,61407
UAE_180,Services,Dubai,2023-08,6,100,36,2,2.32,12361,2635,14067,-11432,-10024,1079.69,6180.5,0,7.75,800,60,25,2,51383
UAE_180,Services,Dubai,2023-09,6,59,25,1,2.38,11409,3798,13644,-9846,-8285,3275.29,11409.0,0,7.13,590,35,14,1,43098
UAE_180,Services,Dubai,2023-10,6,22,10,1,1.63,3396,3505,5354,-1849,-1498,3270.28,3396.0,0,3.8,132,13,5,1,41600
UAE_180,Services,Dubai,2023-11,6,42,17,1,2.77,5440,1377,6317,-4940,-4022,1401.44,5440.0,0,6.38,252,25,10,1,37578
UAE_180,Services,Dubai,2023-12,6,63,27,1,2.46,8065,2092,9360,-7268,-6199,2278.83,8065.0,0,6.06,693,37,15,1,31379
UAE_180,Services,Dubai,2024-01,6,51,17,1,2.58,6525,3155,8810,-5655,-4551,3511.4,6525.0,0,6.45,408,30,12,1,26828
UAE_180,Services,Dubai,2024-02,6,51,16,1,2.49,6229,1316,7077,-5761,-4857,1412.93,6229.0,0,7.06,357,30,12,1,21971
UAE_180,Services,Dubai,2024-03,6,102,33,2,2.5,9867,2656,11836,-9180,-7018,1312.79,4933.5,0,4.28,612,61,25,2,14953
UAE_180,Services,Dubai,2024-04,6,45,20,1,2.88,6733,1492,7589,-6097,-5024,1332.64,6733.0,0,6.04,495,27,11,1,9929
UAE_180,Services,Dubai,2024-05,6,62,27,1,2.45,7633,3477,10068,-6591,-5026,2828.59,7633.0,0,3.45,558,37,15,1,4903
UAE_180,Services,Dubai,2024-06,6,27,10,1,3.96,4030,1218,4727,-3509,-2762,928.08,4030.0,0,5.22,162,16,6,1,2141
UAE_180,Services,Dubai,2024-07,6,95,31,2,2.56,13491,6756,18068,-11312,-8713,2502.54,6745.5,0,7.89,760,57,23,2,-6572
UAE_180,Services,Dubai,2024-08,6,112,41,4,2.92,13413,4887,16830,-11943,-9971,917.64,4471.0,1,2.75,1008,67,28,3,-16543
UAE_180,Services,Dubai,2024-09,6,23,11,1,1.62,2920,1851,4015,-2164,-1710,1464.7,2920.0,0,7.84,253,13,5,1,-18253
UAE_180,Services,Dubai,2024-10,6,76,30,2,3.01,10734,2134,12050,-9916,-8343,913.89,5367.0,0,7.14,456,45,19,2,-26596
UAE_180,Services,Dubai,2024-11,6,24,7,1,2.13,4473,2686,6042,-3356,-2979,2510.61,4473.0,0,6.64,192,14,6,1,-29575
UAE_180,Services,Dubai,2024-12,6,67,31,1,2.97,9440,2081,10615,-8534,-6423,2082.34,9440.0,0,6.72,670,40,16,1,-35998
UAE_180,Services,Dubai,2025-01,6,27,9,1,3.02,3374,2217,4760,-2543,-2079,2268.72,3374.0,0,6.59,297,16,6,1,-38077
UAE_180,Services,Dubai,2025-02,6,11,4,1,1.53,2401,1761,3530,-1769,-1582,1738.72,2401.0,0,4.3,99,6,2,1,-39659
UAE_180,Services,Dubai,2025-03,6,55,23,1,2.62,9342,1375,10405,-9030,-7951,1251.62,9342.0,0,6.78,440,33,13,1,-47610
UAE_180,Services,Dubai,2025-04,6,62,29,2,3.74,8539,5479,11576,-6097,-5481,2253.28,4269.5,0,7.94,620,37,15,2,-53091
UAE_180,Services,Dubai,2025-05,6,32,11,1,1.97,3428,2992,5633,-2641,-2031,2242.7,3428.0,0,4.34,192,19,8,1,-55122
UAE_180,Services,Dubai,2025-06,6,14,6,1,3.87,2863,1553,3820,-2267,-1777,1090.66,2863.0,0,3.77,154,8,3,1,-56899
UAE_180,Services,Dubai,2025-07,6,98,45,1,1.94,13948,3759,16128,-12369,-10136,2569.64,13948.0,0,5.13,882,58,24,1,-67035
UAE_180,Services,Dubai,2025-08,6,77,33,1,2.37,9359,1519,10519,-9000,-7940,1053.2,9359.0,0,6.72,616,46,19,1,-74975
UAE_180,Services,Dubai,2025-09,6,84,26,1,1.66,10324,1684,11498,-9814,-7410,1230.34,10324.0,0,4.09,840,50,21,1,-82385
UAE_180,Services,Dubai,2025-10,6,50,15,1,1.67,10786,4259,13973,-9714,-7723,3370.03,10786.0,0,2.13,500,30,12,1,-90108
UAE_180,Services,Dubai,2025-11,6,26,8,1,2.48,3602,2762,5215,-2453,-1950,2386.59,3602.0,0,3.13,260,15,6,1,-92058
